section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	0	0	1/8		1/8	1		3	45	2	1	
0	1	0	0	0	1/8		1/8	1		3	57	1	1	
0	2	1	1	0	1/8		1/8	1		2	50	2	1	
0	3	1	1	0	1/8		1/8	1		2	62	1	1	
0	4	1	1	1/8	1/8		1/8	1		3	45	2	1	
0	5	1	1	1/8	1/8		1/8	1		3	57	1	1	
0	6	1	1	1/4	1/8		1/8	1		2	50	2	1	
0	7	1	1	1/4	1/8		1/8	1		2	62	1	1	
0	8	1	1	3/8	1/8		1/8	1		6	54	2	1	
0	9	1	1	3/8	1/8		1/8	1		6	66	1	1	
0	10	1	1	1/2	1/8		1/8	1		2	50	2	1	
0	11	1	1	1/2	1/8		1/8	1		2	62	1	1	
0	12	1	1	5/8	1/8		1/8	1		6	54	2	1	
0	13	1	1	5/8	1/8		1/8	1		6	66	1	1	
0	14	2	2	0	1/4		1/4	1		3	57	2	1	
0	15	2	2	0	1/4		1/4	1		3	69	1	1	
0	16	2	2	1/4	1/8		1/8	1		3	57	2	1	
0	17	2	2	1/4	1/8		1/8	1		3	69	1	1	
0	18	2	2	3/8	1/4		1/4	1		3	57	2	1	
0	19	2	2	3/8	1/4		1/4	1		3	69	1	1	
0	20	2	2	5/8	1/8		1/8	1		1	67	2	1	
0	21	2	2	5/8	1/8		1/8	1	1	3	69	2	1	
0	22	2	2	5/8	1/16		1/16	1		7	73	1	1	
0	23	2	2	11/16	1/32		1/32	1		5	71	1	1	
0	24	2	2	23/32	1/32		1/32	1		7	73	1	1	
0	25	3	3	0	1/8		1/8	1		6	66	2	1	
0	26	3	3	0	1/8		1/8	1	-1	3	69	2	1	
0	27	3	3	0	1/8		1/8	1		2	74	1	1	
0	28	3	3	1/4	1/8		1/8	1		7	61	2	1	
0	29	3	3	1/4	1/8		1/8	1	1	3	69	2	1	
0	30	3	3	1/4	1/16		1/16	1		4	76	1	1	
0	31	3	3	5/16	1/32		1/32	1		2	74	1	1	
0	32	3	3	11/32	1/32		1/32	1		4	76	1	1	
0	33	3	3	3/8	1/8		1/8	1		2	62	2	1	
0	34	3	3	3/8	1/8		1/8	1	-1	3	69	2	1	
0	35	3	3	3/8	1/8		1/8	1		6	78	1	1	
0	36	3	3	5/8	1/8		1/8	1		1	55	2	1	
0	37	3	3	5/8	1/8		1/8	1		4	64	2	1	
0	38	3	3	5/8	1/16		1/16	1		3	81	1	1	
0	39	3	3	11/16	1/16		1/16	1		1	79	1	1	
0	40	4	4	0	3/8		1/4	3/2	1	3	57	2	1	
0	41	4	4	0	3/8		1/4	3/2		2	62	2	1	
0	42	4	4	0	3/8		1/4	3/2		6	78	1	1	
0	43	4	4	3/8	1/8		1/8	1	-1	3	57	2	1	
0	44	4	4	3/8	1/8		1/8	1		7	61	2	1	
0	45	4	4	3/8	1/8		1/8	1		4	76	1	1	
0	46	4	4	5/8	1/8		1/8	1		5	47	2	1	
0	47	4	4	5/8	1/8		1/8	1		5	59	1	1	
0	48	5	5	0	1/8		1/8	1		4	52	2	1	
0	49	5	5	0	1/8		1/8	1		4	64	1	1	
0	50	5	5	1/8	1/8		1/8	1		5	47	2	1	
0	51	5	5	1/8	1/8		1/8	1		5	59	1	1	
0	52	5	5	1/4	1/8		1/8	1		4	52	2	1	
0	53	5	5	1/4	1/8		1/8	1		4	64	1	1	
0	54	5	5	3/8	1/8		1/8	1		1	55	2	1	
0	55	5	5	3/8	1/8		1/8	1		1	67	1	1	
0	56	5	5	1/2	1/8		1/8	1		4	52	2	1	
0	57	5	5	1/2	1/8		1/8	1		4	64	1	1	
0	58	5	5	5/8	1/8		1/8	1		1	55	2	1	
0	59	5	5	5/8	1/8		1/8	1		1	67	1	1	
0	60	6	6	0	1/4		1/4	1		5	59	2	1	
0	61	6	6	0	1/4		1/4	1		5	71	1	1	
0	62	6	6	1/4	1/8		1/8	1		5	59	2	1	
0	63	6	6	1/4	1/8		1/8	1		5	71	1	1	
0	64	6	6	3/8	1/4		1/4	1		5	59	2	1	
0	65	6	6	3/8	1/4		1/4	1		5	71	1	1	
0	66	6	6	5/8	1/8		1/8	1		6	66	2	1	
0	67	6	6	5/8	1/8		1/8	1		3	69	2	1	
0	68	6	6	5/8	1/8		1/8	1		9	75	1	1	
0	69	7	7	0	1/4		1/4	1		1	67	2	1	
0	70	7	7	0	1/4		1/4	1		5	71	2	1	
0	71	7	7	0	1/16		1/16	1		6	78	1	1	
0	72	7	7	1/16	1/16		1/16	1		4	76	1	1	
0	73	7	7	1/8	1/16		1/16	1		1	79	1	1	
0	74	7	7	3/16	1/16		1/16	1		6	78	1	1	
0	75	7	7	1/4	1/16		1/16	1		3	81	1	1	
0	76	7	7	5/16	1/16		1/16	1		1	79	1	1	
0	77	7	7	3/8	1/4		1/4	1		5	83	1	1	
0	78	7	7	5/8	1/8		1/8	1		3	57	2	1	
0	79	7	7	5/8	1/8		1/8	1		4	64	2	1	
0	80	7	7	5/8	1/8		1/8	1		7	73	1	1	
0	81	8	8	0	3/8		1/4	3/2	1	2	62	2	1	
0	82	8	8	0	3/8		1/4	3/2		1	67	2	1	
0	83	8	8	0	3/8		1/4	3/2		4	76	1	1	
0	84	8	8	3/8	1/8		1/8	1	-1	2	62	2	1	
0	85	8	8	3/8	1/8		1/8	1		6	66	2	1	
0	86	8	8	3/8	1/8		1/8	1		2	74	1	1	
0	87	8	8	5/8	1/8		1/8	1		3	45	2	1	
0	88	9	9	0	1/8		1/8	1		2	50	2	1	
0	89	9	9	1/8	1/8		1/8	1		3	45	2	1	
0	90	9	9	1/8	1/8		1/8	1		2	74	1	1	
0	91	9	9	1/4	1/8		1/8	1		2	50	2	1	
0	92	9	9	1/4	1/8		1/8	1		6	78	1	1	
0	93	9	9	3/8	1/8		1/8	1		6	54	2	1	
0	94	9	9	3/8	1/8		1/8	1		3	81	1	1	
0	95	9	9	1/2	1/8		1/8	1		2	50	2	1	
0	96	9	9	1/2	1/8		1/8	1		6	78	1	1	
0	97	9	9	5/8	1/8		1/8	1		6	54	2	1	
0	98	9	9	5/8	1/8		1/8	1	1	2	86	1	1	
0	99	10	10	0	1/4		1/4	1		3	57	2	1	
0	100	10	10	0	1/16		1/16	1	-1	2	86	1	1	
0	101	10	10	1/16	1/16		1/16	1		7	85	1	1	
0	102	10	10	1/8	1/16		1/16	1		4	88	1	1	
0	103	10	10	3/16	1/16		1/16	1		2	86	1	1	
0	104	10	10	1/4	1/8		1/8	1		3	57	2	1	
0	105	10	10	1/4	1/16		1/16	1		7	85	1	1	
0	106	10	10	5/16	1/16		1/16	1		5	83	1	1	
0	107	10	10	3/8	1/4		1/4	1		3	57	2	1	
0	108	10	10	3/8	1/16		1/16	1		3	81	1	1	
0	109	10	10	7/16	1/16		1/16	1		5	83	1	1	
0	110	10	10	1/2	1/16		1/16	1		3	81	1	1	
0	111	10	10	9/16	1/16		1/16	1		1	79	1	1	
0	112	10	10	5/8	1/8		1/8	1		7	61	2	1	
0	113	10	10	5/8	1/16		1/16	1		6	78	1	1	
0	114	10	10	11/16	1/16		1/16	1		4	76	1	1	
0	115	11	11	0	1/8		1/8	1		2	62	2	1	
0	116	11	11	0	1/16		1/16	1		6	78	1	1	
0	117	11	11	1/16	1/16		1/16	1		3	81	1	1	
0	118	11	11	1/8	1/16		1/16	1		6	78	1	1	
0	119	11	11	3/16	1/16		1/16	1		2	74	1	1	
0	120	11	11	1/4	1/8		1/8	1		4	64	2	1	
0	121	11	11	1/4	1/16		1/16	1		7	73	1	1	
0	122	11	11	5/16	1/16		1/16	1		3	69	1	1	
0	123	11	11	3/8	1/8		1/8	1		6	66	2	1	
0	124	11	11	3/8	1/16		1/16	1		2	74	1	1	
0	125	11	11	7/16	1/16		1/16	1		7	73	1	1	
0	126	11	11	1/2	1/16		1/16	1		2	74	1	1	
0	127	11	11	9/16	1/16		1/16	1		6	78	1	1	
0	128	11	11	5/8	1/8		1/8	1		1	67	2	1	
0	129	11	11	5/8	1/16		1/16	1		4	76	1	1	
0	130	11	11	11/16	1/16		1/16	1		1	79	1	1	
0	131	12	12	0	3/8		1/4	3/2	1	3	57	2	1	
0	132	12	12	0	3/8		1/4	3/2		6	66	2	1	
0	133	12	12	0	3/8		1/4	3/2		2	74	1	1	
0	134	12	12	3/8	1/8		1/8	1	-1	3	57	2	1	
0	135	12	12	3/8	1/8		1/8	1		4	64	2	1	
0	136	12	12	3/8	1/8		1/8	1		7	73	1	1	
0	137	12	12	5/8	1/8		1/8	1		5	47	2	1	
0	138	13	13	0	1/8		1/8	1		4	52	2	1	
0	139	13	13	1/8	1/8		1/8	1		5	47	2	1	
0	140	13	13	1/8	1/8		1/8	1		4	76	1	1	
0	141	13	13	1/4	1/8		1/8	1		4	52	2	1	
0	142	13	13	1/4	1/8		1/8	1		1	79	1	1	
0	143	13	13	3/8	1/8		1/8	1		1	55	2	1	
0	144	13	13	3/8	1/8		1/8	1		5	83	1	1	
0	145	13	13	1/2	1/8		1/8	1		4	52	2	1	
0	146	13	13	1/2	1/8		1/8	1		1	79	1	1	
0	147	13	13	5/8	1/8		1/8	1		1	55	2	1	
0	148	13	13	5/8	1/8		1/8	1	1	4	88	1	1	
0	149	14	14	0	1/4		1/4	1		5	59	2	1	
0	150	14	14	0	1/16		1/16	1	-1	4	88	1	1	
0	151	14	14	1/16	1/16		1/16	1		9	87	1	1	
0	152	14	14	1/8	1/16		1/16	1		0	84	1	1	
0	153	14	14	3/16	1/16		1/16	1		5	83	1	1	
0	154	14	14	1/4	1/8		1/8	1		5	59	2	1	
0	155	14	14	1/4	1/16		1/16	1		3	81	1	1	
0	156	14	14	5/16	1/16		1/16	1		1	79	1	1	
0	157	14	14	3/8	1/4		1/4	1		5	59	2	1	
0	158	14	14	3/8	1/16		1/16	1		6	78	1	1	
0	159	14	14	7/16	1/16		1/16	1		4	76	1	1	
0	160	14	14	1/2	1/16		1/16	1		9	75	1	1	
0	161	14	14	9/16	1/16		1/16	1		0	72	1	1	
0	162	14	14	5/8	1/8		1/8	1		9	63	2	1	
0	163	14	14	5/8	1/16		1/16	1		5	71	1	1	
0	164	14	14	11/16	1/16		1/16	1		3	69	1	1	
0	165	15	15	0	1/4		1/4	1		4	64	2	1	
0	166	15	15	0	1/16		1/16	1		1	67	1	1	
0	167	15	15	1/16	1/16		1/16	1		5	71	1	1	
0	168	15	15	1/8	1/16		1/16	1		4	76	1	1	
0	169	15	15	3/16	1/16		1/16	1		5	71	1	1	
0	170	15	15	1/4	1/16		1/16	1		1	79	1	1	
0	171	15	15	5/16	1/16		1/16	1		4	76	1	1	
0	172	15	15	3/8	1/8		1/8	1		5	83	1	1	
0	173	15	15	1/2	1/8		1/8	1		5	71	1	1	
0	174	15	15	5/8	1/8		1/8	1		3	57	2	1	
0	175	15	15	5/8	1/8		1/8	1		1	67	2	1	
0	176	15	15	5/8	1/8		1/8	1		7	73	1	1	
0	177	16	16	0	1/8		1/8	1		2	62	2	1	
0	178	16	16	0	1/4		1/4	1		2	74	1	1	
0	179	16	16	1/8	1/8		1/8	1		6	66	2	1	
0	180	16	16	1/4	1/8		1/8	1		3	69	2	1	
0	181	16	16	3/8	1/8		1/8	1		2	62	2	1	
0	182	16	16	1/2	1/8		1/8	1		6	66	2	1	
0	183	16	16	1/2	1/16		1/16	1		2	86	1	1	
0	184	16	16	9/16	1/16		1/16	1		7	85	1	1	
0	185	16	16	5/8	1/8		1/8	1		3	69	2	1	
0	186	16	16	5/8	1/16		1/16	1		5	83	1	1	
0	187	16	16	11/16	1/16		1/16	1		3	81	1	1	
0	188	17	17	0	1/8		1/8	1		7	61	2	1	
0	189	17	17	0	1/16		1/16	1		8	80	1	1	
0	190	17	17	1/16	1/16		1/16	1		3	81	1	1	
0	191	17	17	1/8	1/8		1/8	1		4	64	2	1	
0	192	17	17	1/8	1/16		1/16	1		8	80	1	1	
0	193	17	17	3/16	1/16		1/16	1		3	81	1	1	
0	194	17	17	1/4	1/8		1/8	1		3	69	2	1	
0	195	17	17	1/4	1/16		1/16	1		5	83	1	1	
0	196	17	17	5/16	1/16		1/16	1		3	81	1	1	
0	197	17	17	3/8	1/8		1/8	1		4	64	2	1	
0	198	17	17	1/2	1/8		1/8	1		1	67	2	1	
0	199	17	17	1/2	1/16		1/16	1		3	81	1	1	
0	200	17	17	9/16	1/16		1/16	1		1	79	1	1	
0	201	17	17	5/8	1/8		1/8	1		3	69	2	1	
0	202	17	17	5/8	1/16		1/16	1		6	78	1	1	
0	203	17	17	11/16	1/16		1/16	1		4	76	1	1	
0	204	18	18	0	1/8		1/8	1		2	62	2	1	
0	205	18	18	0	1/16		1/16	1		7	73	1	1	
