section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/2		1/2	1		0	48	2	1	
0	1	0	1	0	0	grace32	1/32	1		0	60	1	1	
0	2	0	1	0	0	grace32	1/32	1		4	64	1	1	
0	3	0	1	0	0	grace32	1/32	1		1	67	1	1	
0	4	0	1	0	1/2		1/2	1		0	72	1	1	
0	5	0	1	1/2	1/2		1/2	1		1	43	2	1	
0	6	0	1	1/2	1/2		1/2	1		1	67	1	1	
0	7	1	2	0	3/8		1/4	3/2		4	52	2	1	
0	8	1	2	0	3/8		1/4	3/2		4	76	1	1	
0	9	1	2	3/8	1/16		1/16	1		-1	53	2	1	
0	10	1	2	3/8	1/16		1/16	1		-1	77	1	1	
0	11	1	2	7/16	1/16		1/16	1		2	50	2	1	
0	12	1	2	7/16	1/16		1/16	1		2	74	1	1	
0	13	1	2	1/2	1/4		1/4	1		0	48	2	1	
0	14	1	2	1/2	1/4		1/4	1		0	72	1	1	
0	15	2	3	0	1/8		1/8	1		4	64	2	1	
0	16	2	3	0	1/4		1/4	1		1	79	1	1	
0	17	2	3	1/8	1/8		1/8	1		1	67	2	1	
0	18	2	3	1/4	1/8		1/8	1		4	64	2	1	
0	19	2	3	1/4	1/4		1/4	1		1	79	1	1	
0	20	2	3	3/8	1/8		1/8	1		1	67	2	1	
0	21	2	3	1/2	1/8		1/8	1		7	61	2	1	
0	22	2	3	5/8	1/8		1/8	1		1	67	2	1	
0	23	2	3	3/4	1/8		1/8	1		7	61	2	1	
0	24	2	3	3/4	1/4		1/4	1		3	81	1	1	
0	25	2	3	7/8	1/8		1/8	1		1	67	2	1	
0	26	3	4	0	1/8		1/8	1		2	62	2	1	
0	27	3	4	0	1/4		1/4	1		-1	77	1	1	
0	28	3	4	0	0	grace16	1/16	1		1	79	1	1	
0	29	3	4	1/8	1/8		1/8	1		1	67	2	1	
0	30	3	4	1/4	1/8		1/8	1		2	62	2	1	
0	31	3	4	1/4	1/4		1/4	1		-1	77	1	1	
0	32	3	4	3/8	1/8		1/8	1		1	67	2	1	
0	33	3	4	1/2	1/8		1/8	1		5	59	2	1	
0	34	3	4	5/8	1/8		1/8	1		1	67	2	1	
0	35	3	4	3/4	1/8		1/8	1		5	59	2	1	
0	36	3	4	3/4	1/4		1/4	1		1	79	1	1	
0	37	3	4	7/8	1/8		1/8	1		1	67	2	1	
0	38	4	5	0	1/8		1/8	1		0	60	2	1	
0	39	4	5	0	1/4		1/4	1		4	76	1	1	
0	40	4	5	0	0	grace16	1/16	1		-1	77	1	1	
0	41	4	5	1/8	1/8		1/8	1		1	67	2	1	
0	42	4	5	1/4	1/8		1/8	1		0	60	2	1	
0	43	4	5	1/4	1/4		1/4	1		4	76	1	1	
0	44	4	5	3/8	1/8		1/8	1		1	67	2	1	
0	45	4	5	1/2	1/8		1/8	1		4	64	2	1	
0	46	4	5	5/8	1/8		1/8	1		1	67	2	1	
0	47	4	5	3/4	1/8		1/8	1		4	64	2	1	
0	48	4	5	3/4	1/8		1/8	1		1	79	1	1	
0	49	4	5	7/8	1/8		1/8	1		1	67	2	1	
0	50	4	5	7/8	1/8		1/8	1		4	76	1	1	
0	51	5	6	0	1.0		1.0	1		-1	65	2	1	
0	52	5	6	0	1.0		1.0	1		3	69	2	1	
0	53	5	6	0	1/8		1/8	1		7	73	1	1	
0	54	5	6	1/8	1/8		1/8	1		2	74	1	1	
0	55	5	6	1/4	1/8		1/8	1		-1	77	1	1	
0	56	5	6	3/8	1/8		1/8	1		4	76	1	1	
0	57	5	6	1/2	1/8		1/8	1		7	73	1	1	
0	58	5	6	5/8	1/8		1/8	1		2	74	1	1	
0	59	5	6	3/4	1/8		1/8	1		-1	77	1	1	
0	60	5	6	7/8	1/8		1/8	1		4	76	1	1	
0	61	6	7	0	1/8		1/8	1		7	73	1	1	
0	62	6	7	1/8	1/8		1/8	1		2	74	1	1	
0	63	6	7	1/4	1/4		1/4	1		-1	53	2	1	
0	64	6	7	1/4	1/4		1/4	1		3	57	2	1	
0	65	6	7	1/4	1/4		1/4	1		2	62	2	1	
0	66	6	7	1/4	1/8		1/8	1		-1	77	1	1	
0	67	6	7	3/8	1/8		1/8	1		3	81	1	1	
0	68	6	7	1/2	1/4		1/4	1		1	55	2	1	
0	69	6	7	1/2	1/4		1/4	1		0	60	2	1	
0	70	6	7	1/2	1/4		1/4	1		4	64	2	1	
0	71	6	7	1/2	1/8		1/8	1		1	79	1	1	
0	72	6	7	5/8	1/8		1/8	1		4	76	1	1	
0	73	6	7	3/4	1/4		1/4	1		1	55	2	1	
0	74	6	7	3/4	1/4		1/4	1		5	59	2	1	
0	75	6	7	3/4	1/4		1/4	1		2	62	2	1	
0	76	6	7	3/4	1/8		1/8	1		-1	77	1	1	
0	77	6	7	7/8	1/8		1/8	1		2	74	1	1	
0	78	7	8	0	1/2		1/2	1		0	36	2	1	
0	79	7	8	0	1/2		1/2	1		0	48	2	1	
0	80	7	8	0	0	grace32	1/32	1		0	60	1	1	
0	81	7	8	0	0	grace32	1/32	1		4	64	1	1	
0	82	7	8	0	0	grace32	1/32	1		1	67	1	1	
0	83	7	8	0	1/2		1/2	1		0	72	1	1	
0	84	7	8	1/2	1/2		1/2	1		1	43	2	1	
0	85	7	8	1/2	1/2		1/2	1		1	67	1	1	
0	86	8	9	0	3/8		1/4	3/2		4	52	2	1	
0	87	8	9	0	3/8		1/4	3/2		4	76	1	1	
0	88	8	9	3/8	1/16		1/16	1		-1	53	2	1	
0	89	8	9	3/8	1/16		1/16	1		-1	77	1	1	
0	90	8	9	7/16	1/16		1/16	1		2	50	2	1	
0	91	8	9	7/16	1/16		1/16	1		2	74	1	1	
0	92	8	9	1/2	1/4		1/4	1		0	48	2	1	
0	93	8	9	1/2	1/4		1/4	1		0	72	1	1	
0	94	9	10	0	1/8		1/8	1		4	64	2	1	
0	95	9	10	0	1/4		1/4	1		1	79	1	1	
0	96	9	10	1/8	1/8		1/8	1		1	67	2	1	
0	97	9	10	1/4	1/8		1/8	1		4	64	2	1	
0	98	9	10	1/4	1/4		1/4	1		1	79	1	1	
0	99	9	10	3/8	1/8		1/8	1		1	67	2	1	
0	100	9	10	1/2	1/8		1/8	1		7	61	2	1	
0	101	9	10	5/8	1/8		1/8	1		1	67	2	1	
0	102	9	10	3/4	1/8		1/8	1		7	61	2	1	
0	103	9	10	3/4	1/4		1/4	1		3	81	1	1	
0	104	9	10	7/8	1/8		1/8	1		1	67	2	1	
0	105	10	11	0	1/8		1/8	1		2	62	2	1	
0	106	10	11	0	1/4		1/4	1		-1	77	1	1	
0	107	10	11	0	0	grace16	1/16	1		1	79	1	1	
0	108	10	11	1/8	1/8		1/8	1		1	67	2	1	
0	109	10	11	1/4	1/8		1/8	1		2	62	2	1	
0	110	10	11	1/4	1/4		1/4	1		-1	77	1	1	
0	111	10	11	3/8	1/8		1/8	1		1	67	2	1	
0	112	10	11	1/2	1/8		1/8	1		5	59	2	1	
0	113	10	11	5/8	1/8		1/8	1		1	67	2	1	
0	114	10	11	5/8	1/8		1/8	1		6	78	1	1	
0	115	10	11	3/4	1/8		1/8	1		5	59	2	1	
0	116	10	11	3/4	1/8		1/8	1		3	81	1	1	
0	117	10	11	7/8	1/8		1/8	1		1	67	2	1	
0	118	10	11	7/8	1/8		1/8	1		1	79	1	1	
