section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	0	0	1/8		1/8	1		1	67	1	1	
0	1	1	1	0	1/2		1/2	1		0	72	1	1	
0	2	1	1	1/8	1/8		1/8	1		4	64	2	1	
0	3	1	1	1/8	1/8		1/8	1		1	67	2	1	
0	4	1	1	1/4	1/8		1/8	1		2	62	2	1	
0	5	1	1	1/4	1/8		1/8	1		-1	65	2	1	
0	6	1	1	3/8	1/8		1/8	1		0	60	2	1	
0	7	1	1	3/8	1/8		1/8	1		4	64	2	1	
0	8	2	2	0	1/2		1/2	1		-1	77	1	1	
0	9	2	2	1/8	1/8		1/8	1		5	59	2	1	
0	10	2	2	1/8	1/8		1/8	1		2	62	2	1	
0	11	2	2	1/4	1/8		1/8	1		3	57	2	1	
0	12	2	2	1/4	1/8		1/8	1		0	60	2	1	
0	13	2	2	3/8	1/8		1/8	1		1	55	2	1	
0	14	2	2	3/8	1/8		1/8	1		5	59	2	1	
0	15	3	3	0	1/8		1/8	1		0	60	2	1	
0	16	3	3	0	1/16		1/16	1		4	76	1	1	
0	17	3	3	1/16	1/16		1/16	1		1	79	1	1	
0	18	3	3	1/8	1/8		1/8	1		0	72	2	1	
0	19	3	3	1/8	1/16		1/16	1		-1	77	1	1	
0	20	3	3	3/16	1/16		1/16	1		4	76	1	1	
0	21	3	3	1/4	1/8		1/8	1		-1	65	2	1	
0	22	3	3	1/4	1/16		1/16	1		3	81	1	1	
0	23	3	3	5/16	1/16		1/16	1		-1	77	1	1	
0	24	3	3	3/8	1/8		1/8	1		6	66	2	1	
0	25	3	3	3/8	1/16		1/16	1		2	74	1	1	
0	26	3	3	7/16	1/16		1/16	1		0	72	1	1	
0	27	4	4	0	1/4		1/4	1		1	67	2	1	
0	28	4	4	0	1/16		1/16	1		5	71	1	1	
0	29	4	4	1/16	1/16		1/16	1		0	72	1	1	
0	30	4	4	1/8	1/16		1/16	1		2	74	1	1	
0	31	4	4	3/16	1/16		1/16	1		5	71	1	1	
0	32	4	4	1/4	1/4		1/4	1		1	55	2	1	
0	33	4	4	1/4	1/16		1/16	1		3	69	1	1	
0	34	4	4	5/16	1/16		1/16	1		1	67	1	1	
0	35	4	4	3/8	1/16		1/16	1		6	66	1	1	
0	36	4	4	7/16	1/16		1/16	1		1	67	1	1	
0	37	5	5	0	1/2		1/2	1		0	60	1	1	
0	38	5	5	1/8	1/8		1/8	1		4	52	2	1	
0	39	5	5	1/8	1/8		1/8	1		1	55	2	1	
0	40	5	5	1/4	1/8		1/8	1		2	50	2	1	
0	41	5	5	1/4	1/8		1/8	1		-1	53	2	1	
0	42	5	5	3/8	1/8		1/8	1		0	48	2	1	
0	43	5	5	3/8	1/8		1/8	1		4	52	2	1	
0	44	6	6	0	1/2		1/2	1		-1	65	1	1	
0	45	6	6	1/8	1/8		1/8	1		5	47	2	1	
0	46	6	6	1/8	1/8		1/8	1		2	50	2	1	
0	47	6	6	1/4	1/8		1/8	1		3	45	2	1	
0	48	6	6	1/4	1/8		1/8	1		0	48	2	1	
0	49	6	6	3/8	1/8		1/8	1		1	43	2	1	
0	50	6	6	3/8	1/8		1/8	1		5	47	2	1	
0	51	7	7	0	1/8		1/8	1		0	48	2	1	
0	52	7	7	0	1/16		1/16	1		4	64	1	1	
0	53	7	7	1/16	1/16		1/16	1		1	67	1	1	
0	54	7	7	1/8	1/8		1/8	1		4	52	2	1	
0	55	7	7	1/8	1/16		1/16	1		0	72	1	1	
0	56	7	7	3/16	1/16		1/16	1		1	67	1	1	
0	57	7	7	1/4	1/8		1/8	1		2	50	2	1	
0	58	7	7	1/4	1/16		1/16	1		6	66	1	1	
0	59	7	7	5/16	1/16		1/16	1		1	67	1	1	
0	60	7	7	3/8	1/8		1/8	1		5	47	2	1	
0	61	7	7	3/8	1/16		1/16	1		-1	65	1	1	
0	62	7	7	7/16	1/16		1/16	1		1	67	1	1	
0	63	8	8	0	1/8		1/8	1		0	48	2	1	
0	64	8	8	0	1/16		1/16	1		4	64	1	1	
0	65	8	8	1/16	1/16		1/16	1		1	67	1	1	
0	66	8	8	1/8	1/8		1/8	1		4	52	2	1	
0	67	8	8	1/8	1/16		1/16	1		0	72	1	1	
0	68	8	8	3/16	1/16		1/16	1		1	67	1	1	
0	69	8	8	1/4	1/8		1/8	1		2	50	2	1	
0	70	8	8	1/4	1/16		1/16	1		6	66	1	1	
0	71	8	8	5/16	1/16		1/16	1		1	67	1	1	
0	72	8	8	3/8	1/8		1/8	1		5	47	2	1	
0	73	8	8	3/8	1/16		1/16	1		-1	65	1	1	
0	74	8	8	7/16	1/16		1/16	1		1	67	1	1	
0	75	9	9	0	1/8		1/8	1		0	48	2	1	
0	76	9	9	0	1/16		1/16	1		4	64	1	1	
0	77	9	9	1/16	1/16		1/16	1		1	67	1	1	
