section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/2		1/2	1		0	36	2	1	
0	1	0	1	0	1/2		1/2	1		0	48	2	1	
0	2	0	1	0	1/2		1/2	1		0	60	1	1	
0	3	0	1	1/2	1/4		1/4	1		-3	39	2	1	
0	4	0	1	1/2	1/4		1/4	1		-3	51	2	1	
0	5	0	1	1/2	1/4		1/4	1		-3	63	1	1	
0	6	0	1	3/4	1/4		1/4	1		1	43	2	1	
0	7	0	1	3/4	1/4		1/4	1		1	55	2	1	
0	8	0	1	3/4	1/4		1/4	1		1	67	1	1	
0	9	1	2	0	1/4		1/4	1		0	48	2	1	
0	10	1	2	0	1/4		1/4	1		0	60	2	1	
0	11	1	2	0	1/4		1/4	1		0	72	1	1	
0	12	1	2	1/4	1/4		1/4	1		-3	51	2	1	
0	13	1	2	1/4	1/4		1/4	1		-3	63	2	1	
0	14	1	2	1/4	1/4		1/4	1		-3	75	1	1	
0	15	1	2	11/16	1/16		1/16	1		-3	75	1	1	
0	16	1	2	3/4	1/8		1/8	1		-3	75	1	1	
0	17	1	2	7/8	1/16		1/16	1		2	74	1	1	
0	18	1	2	15/16	1/16		1/16	1		-3	75	1	1	
0	19	2	3	0	1/4		1/4	1		1	79	1	1	
0	20	2	3	1/4	1/4		1/4	1		-3	63	2	1	
0	21	2	3	1/4	1/4		1/4	1		1	67	2	1	
0	22	2	3	1/4	1/4		1/4	1		0	72	1	1	
0	23	2	3	1/2	1/4		1/4	1		-3	63	2	1	
0	24	2	3	1/2	1/4		1/4	1		1	67	2	1	
0	25	2	3	1/2	1/4		1/4	1		0	72	1	1	
0	26	2	3	3/4	1/4		1/4	1		-3	63	2	1	
0	27	2	3	3/4	1/4		1/4	1		1	67	2	1	
0	28	2	3	3/4	1/4		1/4	1		0	72	1	1	
0	29	3	4	0	1/4		1/4	1		-4	80	1	1	
0	30	3	4	1/4	1/4		1/4	1		2	62	2	1	
0	31	3	4	1/4	1/4		1/4	1		-1	65	2	1	
0	32	3	4	1/4	1/4		1/4	1		-4	68	2	1	
0	33	3	4	1/4	1/4		1/4	1		5	71	1	1	
0	34	3	4	1/2	1/4		1/4	1		2	62	2	1	
0	35	3	4	1/2	1/4		1/4	1		-1	65	2	1	
0	36	3	4	1/2	1/4		1/4	1		-4	68	2	1	
0	37	3	4	1/2	1/4		1/4	1		5	71	1	1	
0	38	4	5	0	1/2		1/2	1		1	31	2	1	
0	39	4	5	0	1/2		1/2	1		1	43	2	1	
0	40	4	5	0	1/2		1/2	1		1	55	1	1	
0	41	4	5	1/2	1/4		1/4	1		5	35	2	1	
0	42	4	5	1/2	1/4		1/4	1		5	47	2	1	
0	43	4	5	1/2	1/4		1/4	1		5	59	1	1	
0	44	4	5	3/4	1/4		1/4	1		2	38	2	1	
0	45	4	5	3/4	1/4		1/4	1		2	50	2	1	
0	46	4	5	3/4	1/4		1/4	1		2	62	1	1	
0	47	5	6	0	1/4		1/4	1		1	43	2	1	
0	48	5	6	0	1/4		1/4	1		1	55	2	1	
0	49	5	6	0	1/4		1/4	1		1	67	1	1	
0	50	5	6	1/4	1/4		1/4	1		5	47	2	1	
0	51	5	6	1/4	1/4		1/4	1		5	59	2	1	
0	52	5	6	1/4	1/4		1/4	1		5	71	1	1	
0	53	5	6	11/16	1/16		1/16	1		2	74	1	1	
0	54	5	6	3/4	1/8		1/8	1		2	74	1	1	
0	55	5	6	7/8	1/16		1/16	1		0	72	1	1	
0	56	5	6	15/16	1/16		1/16	1		2	74	1	1	
0	57	6	7	0	1/4		1/4	1		-1	77	1	1	
0	58	6	7	1/4	1/4		1/4	1		2	62	2	1	
0	59	6	7	1/4	1/4		1/4	1		-1	65	2	1	
0	60	6	7	1/4	1/4		1/4	1		-4	68	2	1	
0	61	6	7	1/4	1/4		1/4	1		5	71	1	1	
0	62	6	7	1/2	1/4		1/4	1		2	62	2	1	
0	63	6	7	1/2	1/4		1/4	1		-1	65	2	1	
0	64	6	7	1/2	1/4		1/4	1		-4	68	2	1	
0	65	6	7	1/2	1/4		1/4	1		5	71	1	1	
0	66	6	7	3/4	1/4		1/4	1		2	62	2	1	
0	67	6	7	3/4	1/4		1/4	1		-1	65	2	1	
0	68	6	7	3/4	1/4		1/4	1		-4	68	2	1	
0	69	6	7	3/4	1/4		1/4	1		5	71	1	1	
0	70	7	8	0	1/4		1/4	1		1	79	1	1	
0	71	7	8	1/4	1/4		1/4	1		-3	63	2	1	
0	72	7	8	1/4	1/4		1/4	1		1	67	2	1	
0	73	7	8	1/4	1/4		1/4	1		0	72	1	1	
0	74	7	8	1/2	1/4		1/4	1		-3	63	2	1	
0	75	7	8	1/2	1/4		1/4	1		1	67	2	1	
0	76	7	8	1/2	1/4		1/4	1		0	72	1	1	
0	77	8	9	0	1/8		1/8	1		1	43	2	1	
0	78	8	9	0	3/4		1/2	3/2		1	67	1	1	
0	79	8	9	1/8	1/8		1/8	1		1	55	2	1	
0	80	8	9	1/4	1/8		1/8	1		1	43	2	1	
0	81	8	9	3/8	1/8		1/8	1		1	55	2	1	
0	82	8	9	1/2	1/8		1/8	1		1	43	2	1	
0	83	8	9	5/8	1/8		1/8	1		1	55	2	1	
0	84	8	9	3/4	1/8		1/8	1		1	43	2	1	
0	85	8	9	3/4	1/4		1/4	1		1	67	1	2	
0	86	8	9	3/4	1/4		1/4	1	1	-3	75	1	1	
0	87	8	9	7/8	1/8		1/8	1		1	55	2	1	
0	88	9	10	0	1/8		1/8	1		1	43	2	1	
0	89	9	10	0	1/4		1/4	1		6	66	1	2	
0	90	9	10	0	1/4		1/4	1	-1	-3	75	1	1	
0	91	9	10	1/8	1/8		1/8	1		1	55	2	1	
0	92	9	10	1/4	1/8		1/8	1		1	43	2	1	
0	93	9	10	1/4	1/4		1/4	1		-1	65	1	2	
0	94	9	10	1/4	1/2		1/2	1		2	74	1	1	
0	95	9	10	3/8	1/8		1/8	1		1	55	2	1	
0	96	9	10	1/2	1/8		1/8	1		1	43	2	1	
0	97	9	10	1/2	1/4		1/4	1		4	64	1	2	
0	98	9	10	5/8	1/8		1/8	1		1	55	2	1	
0	99	9	10	3/4	1/8		1/8	1		1	43	2	1	
0	100	9	10	3/4	1/4		1/4	1		-3	63	1	2	
0	101	9	10	3/4	1/4		1/4	1	1	0	72	1	1	
0	102	9	10	7/8	1/8		1/8	1		1	55	2	1	
0	103	10	11	0	1/8		1/8	1		1	43	2	1	
0	104	10	11	0	3/4		1/2	3/2		2	62	1	2	
0	105	10	11	0	1/4		1/4	1	-1	0	72	1	1	
0	106	10	11	1/8	1/8		1/8	1		1	55	2	1	
0	107	10	11	1/4	1/8		1/8	1		1	43	2	1	
0	108	10	11	1/4	1/4		1/4	1		5	71	1	1	
0	109	10	11	3/8	1/8		1/8	1		1	55	2	1	
0	110	10	11	1/2	1/8		1/8	1		1	43	2	1	
0	111	10	11	5/8	1/8		1/8	1		1	55	2	1	
0	112	10	11	3/4	1/8		1/8	1		1	43	2	1	
0	113	10	11	3/4	1/4		1/4	1	1	-3	75	1	2	
0	114	10	11	3/4	1/4		1/4	1		1	79	1	1	
0	115	10	11	7/8	1/8		1/8	1		1	55	2	1	
0	116	11	12	0	1/8		1/8	1		1	43	2	1	
0	117	11	12	0	1/4		1/4	1	-1	-3	75	1	2	
0	118	11	12	0	1/4		1/4	1		6	78	1	1	
0	119	11	12	1/8	1/8		1/8	1		1	55	2	1	
0	120	11	12	1/4	1/8		1/8	1		1	43	2	1	
0	121	11	12	1/4	1/2		1/2	1		2	74	1	2	
0	122	11	12	1/4	1/4		1/4	1		-1	77	1	1	
0	123	11	12	3/8	1/8		1/8	1		1	55	2	1	
0	124	11	12	1/2	1/8		1/8	1		1	43	2	1	
0	125	11	12	1/2	1/4		1/4	1		4	76	1	1	
0	126	11	12	5/8	1/8		1/8	1		1	55	2	1	
0	127	11	12	3/4	1/8		1/8	1		1	43	2	1	
0	128	11	12	3/4	1/4		1/4	1	1	0	72	1	2	
0	129	11	12	3/4	1/4		1/4	1		-3	75	1	1	
0	130	11	12	7/8	1/8		1/8	1		1	55	2	1	
0	131	12	13	0	1/8		1/8	1		1	43	2	1	
0	132	12	13	0	1/4		1/4	1	-1	0	72	1	2	
0	133	12	13	0	1/2		1/2	1		2	74	1	1	
0	134	12	13	1/8	1/8		1/8	1		1	55	2	1	
0	135	12	13	1/4	1/8		1/8	1		1	55	2	1	
0	136	12	13	1/4	1/4		1/4	1		5	71	1	2	
0	137	12	13	3/8	1/8		1/8	1		1	55	2	1	
0	138	12	13	1/2	1/8		1/8	1		-1	41	2	1	
0	139	12	13	5/8	1/8		1/8	1		-1	53	2	1	
0	140	12	13	3/4	1/8		1/8	1		-1	53	2	1	
0	141	12	13	3/4	1/4		1/4	1	1	5	71	1	1	
0	142	12	13	3/4	1/4		1/4	1	1	2	74	1	1	
0	143	12	13	3/4	1/4		1/4	1	1	-4	80	1	1	
0	144	12	13	7/8	1/8		1/8	1		-1	53	2	1	
0	145	13	14	0	1/8		1/8	1		-3	39	2	1	
0	146	13	14	0	1/4		1/4	1	-1	5	71	1	1	
0	147	13	14	0	1/4		1/4	1	-1	2	74	1	1	
0	148	13	14	0	1/4		1/4	1	-1	-4	80	1	1	
0	149	13	14	1/8	1/8		1/8	1		-3	51	2	1	
0	150	13	14	1/4	1/8		1/8	1		-3	51	2	1	
0	151	13	14	1/4	1/4		1/4	1		0	72	1	1	
0	152	13	14	1/4	1/4		1/4	1		-3	75	1	1	
0	153	13	14	1/4	1/4		1/4	1		1	79	1	1	
0	154	13	14	3/8	1/8		1/8	1		-3	51	2	1	
0	155	13	14	1/2	1/8		1/8	1		5	35	2	1	
0	156	13	14	5/8	1/8		1/8	1		5	47	2	1	
0	157	13	14	11/16	1/16		1/16	1		1	67	1	1	
0	158	13	14	3/4	1/8		1/8	1		5	47	2	1	
0	159	13	14	3/4	3/16		1/8	3/2		2	74	1	1	
0	160	13	14	7/8	1/8		1/8	1		5	47	2	1	
0	161	13	14	15/16	1/16		1/16	1		-1	77	1	1	
0	162	14	15	0	1/8		1/8	1		0	36	2	1	
0	163	14	15	0	1/16		1/16	1		-3	75	1	1	
0	164	14	15	1/16	1/16		1/16	1		2	74	1	1	
0	165	14	15	1/8	1/8		1/8	1		0	48	2	1	
0	166	14	15	1/8	1/16		1/16	1		-3	75	1	1	
0	167	14	15	3/16	1/16		1/16	1		-1	77	1	1	
0	168	14	15	1/4	1/8		1/8	1		0	48	2	1	
0	169	14	15	1/4	1/4		1/4	1		1	79	1	1	
0	170	14	15	3/8	1/8		1/8	1		0	48	2	1	
0	171	14	15	1/2	1/8		1/8	1		-1	41	2	1	
0	172	14	15	5/8	1/8		1/8	1		-1	53	2	1	
0	173	14	15	3/4	1/8		1/8	1		-1	53	2	1	
0	174	14	15	3/4	1/4		1/4	1	1	5	71	1	1	
0	175	14	15	3/4	1/4		1/4	1	1	2	74	1	1	
0	176	14	15	3/4	1/4		1/4	1	1	-4	80	1	1	
0	177	14	15	7/8	1/8		1/8	1		-1	53	2	1	
0	178	15	16	0	1/8		1/8	1		-3	39	2	1	
0	179	15	16	0	1/4		1/4	1	-1	5	71	1	1	
0	180	15	16	0	1/4		1/4	1	-1	2	74	1	1	
0	181	15	16	0	1/4		1/4	1	-1	-4	80	1	1	
0	182	15	16	1/8	1/8		1/8	1		-3	51	2	1	
0	183	15	16	1/4	1/8		1/8	1		-3	51	2	1	
0	184	15	16	1/4	1/4		1/4	1		0	72	1	1	
0	185	15	16	1/4	1/4		1/4	1		-3	75	1	1	
0	186	15	16	1/4	1/4		1/4	1		1	79	1	1	
0	187	15	16	3/8	1/8		1/8	1		-3	51	2	1	
0	188	15	16	1/2	1/8		1/8	1		2	38	2	1	
0	189	15	16	5/8	1/8		1/8	1		2	50	2	1	
0	190	15	16	11/16	1/16		1/16	1		-1	77	1	1	
0	191	15	16	3/4	1/8		1/8	1		2	50	2	1	
0	192	15	16	3/4	3/16		1/8	3/2		5	83	1	1	
0	193	15	16	7/8	1/8		1/8	1		2	50	2	1	
0	194	15	16	15/16	1/16		1/16	1		-1	89	1	1	
0	195	16	17	0	1/4		1/4	1		0	48	2	1	
0	196	16	17	0	1/8		1/8	1		-3	87	1	1	
0	197	16	17	1/8	1/8		1/8	1		1	79	1	1	
0	198	16	17	1/4	1/8		1/8	1		0	84	1	1	
0	199	16	17	3/8	1/8		1/8	1		-3	75	1	1	
0	200	16	17	1/2	1/4		1/4	1		-1	53	2	1	
0	201	16	17	5/8	1/8		1/8	1		-1	77	1	1	
