section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/4		1/4	1		-1	41	2	1	
0	1	0	1	0	1/4		1/4	1		3	45	2	1	
0	2	0	1	0	1/4		1/4	1		0	48	2	1	
0	3	0	1	0	1/4		1/4	1		-1	53	2	1	
0	4	0	1	1/16	1/16		1/16	1		0	84	1	1	
0	5	0	1	1/8	1/16		1/16	1		5	83	1	1	
0	6	0	1	3/16	1/16		1/16	1		0	84	1	1	
0	7	0	1	1/4	1/16		1/16	1		-1	89	1	1	
0	8	0	1	5/16	1/16		1/16	1		0	84	1	1	
0	9	0	1	3/8	1/16		1/16	1		-2	82	1	1	
0	10	0	1	7/16	1/16		1/16	1		3	81	1	1	
0	11	0	1	1/2	1/16		1/16	1		8	80	1	1	
0	12	0	1	9/16	1/16		1/16	1		3	81	1	1	
0	13	0	1	5/8	1/16		1/16	1		0	84	1	1	
0	14	0	1	11/16	1/16		1/16	1		3	81	1	1	
0	15	1	2	0	1/16		1/16	1		1	79	1	1	
0	16	1	2	1/16	1/16		1/16	1		-1	77	1	1	
0	17	1	2	1/8	1/16		1/16	1		4	76	1	1	
0	18	1	2	3/16	1/16		1/16	1		-1	77	1	1	
0	19	1	2	1/4	1/16		1/16	1		3	81	1	1	
0	20	1	2	5/16	1/16		1/16	1		-1	77	1	1	
0	21	1	2	3/8	1/16		1/16	1		2	74	1	1	
0	22	1	2	7/16	1/16		1/16	1		0	72	1	1	
0	23	1	2	1/2	1/16		1/16	1		5	71	1	1	
0	24	1	2	9/16	1/16		1/16	1		0	72	1	1	
0	25	1	2	5/8	1/16		1/16	1		-1	77	1	1	
0	26	1	2	11/16	1/16		1/16	1		0	72	1	1	
0	27	2	3	0	1/16		1/16	1		-2	70	1	1	
0	28	2	3	1/16	1/16		1/16	1		3	69	1	1	
0	29	2	3	1/8	1/16		1/16	1		8	68	1	1	
0	30	2	3	3/16	1/16		1/16	1		3	69	1	1	
0	31	2	3	1/4	1/16		1/16	1		0	72	1	1	
0	32	2	3	5/16	1/16		1/16	1		3	69	1	1	
0	33	2	3	3/8	1/8		1/8	1		3	57	2	1	
0	34	2	3	3/8	1/16		1/16	1		-1	65	1	1	
0	35	2	3	7/16	1/16		1/16	1		-1	77	1	1	
0	36	2	3	1/2	1/8		1/8	1		1	55	2	1	
0	37	2	3	1/2	1/16		1/16	1		4	64	1	1	
0	38	2	3	9/16	1/16		1/16	1		-1	77	1	1	
0	39	2	3	5/8	1/8		1/8	1		3	57	2	1	
0	40	2	3	5/8	1/16		1/16	1		-1	65	1	1	
0	41	2	3	11/16	1/16		1/16	1		-1	77	1	1	
0	42	3	4	0	1/8		1/8	1		-2	58	2	1	
0	43	3	4	0	1/16		1/16	1		1	67	1	1	
0	44	3	4	1/16	1/16		1/16	1		-1	77	1	1	
0	45	3	4	1/8	1/8		1/8	1		3	57	2	1	
0	46	3	4	1/8	1/16		1/16	1		-1	65	1	1	
0	47	3	4	3/16	1/16		1/16	1		-1	77	1	1	
0	48	3	4	1/4	1/8		1/8	1		-2	58	2	1	
0	49	3	4	1/4	1/16		1/16	1		1	67	1	1	
0	50	3	4	5/16	1/16		1/16	1		-1	77	1	1	
0	51	3	4	3/8	1/8		1/8	1		0	60	2	1	
0	52	3	4	3/8	1/16		1/16	1		3	69	1	1	
0	53	3	4	7/16	1/16		1/16	1		-1	77	1	1	
0	54	3	4	1/2	1/8		1/8	1		-2	58	2	1	
0	55	3	4	1/2	1/16		1/16	1		1	67	1	1	
0	56	3	4	9/16	1/16		1/16	1		-1	77	1	1	
0	57	3	4	5/8	1/8		1/8	1		0	60	2	1	
0	58	3	4	5/8	1/16		1/16	1		3	69	1	1	
0	59	3	4	11/16	1/16		1/16	1		-1	77	1	1	
0	60	4	5	0	1/4		1/4	1		-5	61	2	1	
0	61	4	5	0	1/16		1/16	1		-2	70	1	1	
0	62	4	5	1/16	1/16		1/16	1		-1	77	1	1	
0	63	4	5	1/8	1/16		1/16	1		-2	70	1	1	
0	64	4	5	3/16	1/16		1/16	1		-1	77	1	1	
0	65	4	5	1/4	1/8		1/8	1		0	60	2	1	
0	66	4	5	1/4	1/16		1/16	1		3	69	1	1	
0	67	4	5	5/16	1/16		1/16	1		-1	77	1	1	
0	68	4	5	3/8	1/4		1/4	1		-5	61	2	1	
0	69	4	5	3/8	1/16		1/16	1		-2	70	1	1	
0	70	4	5	7/16	1/16		1/16	1		-1	77	1	1	
