section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	0	0	3/16		1/8	3/2		2	74	1	1	
0	1	0	0	3/16	1/16		1/16	1		-3	75	1	1	
0	2	1	1	0	1/8		1/8	1		0	72	1	1	
0	3	1	1	1/8	1/8		1/8	1		-2	70	1	1	
0	4	1	1	1/4	1/4		1/4	1		2	62	2	1	
0	5	1	1	1/4	1/4		1/4	1		-1	65	2	1	
0	6	1	1	1/4	1/4		1/4	1		-2	70	1	1	
0	7	1	1	1/2	1/4		1/4	1		2	62	2	1	
0	8	1	1	1/2	1/4		1/4	1		-1	65	2	1	
0	9	1	1	1/2	1/4		1/4	1		-2	70	1	1	
0	10	2	2	0	1/4		1/4	1		-3	63	2	1	
0	11	2	2	0	1/4		1/4	1		-1	65	2	1	
0	12	2	2	0	1/4		1/4	1		3	69	1	1	
0	13	2	2	1/2	3/16		1/8	3/2		-3	75	1	1	
0	14	2	2	11/16	1/16		1/16	1		-1	77	1	1	
0	15	3	3	0	1/8		1/8	1		2	74	1	1	
0	16	3	3	1/8	1/8		1/8	1		0	72	1	1	
0	17	3	3	1/4	1/4		1/4	1		-3	63	2	2	
0	18	3	3	1/4	1/4		1/4	1		-1	65	2	1	
0	19	3	3	1/4	1/4		1/4	1		0	72	1	1	
0	20	3	3	1/2	1/4		1/4	1		-3	63	2	2	
0	21	3	3	1/2	1/4		1/4	1		-1	65	2	1	
0	22	3	3	1/2	1/4		1/4	1		0	72	1	1	
0	23	4	4	0	1/4		1/4	1		2	62	2	2	
0	24	4	4	0	1/4		1/4	1		-1	65	2	1	
0	25	4	4	0	1/4		1/4	1		-2	70	1	1	
0	26	4	4	1/2	3/16		1/8	3/2		-2	58	2	1	
0	27	4	4	1/2	3/16		1/8	3/2		2	74	1	1	
0	28	4	4	11/16	1/16		1/16	1		0	60	2	1	
0	29	4	4	11/16	1/16		1/16	1		-3	75	1	1	
0	30	5	5	0	3/4		1/2	3/2	1	-1	53	2	2	
0	31	5	5	0	1/8		1/8	1		2	62	2	1	
0	32	5	5	0	1/8		1/8	1		-1	77	1	1	
0	33	5	5	1/8	1/8		1/8	1		-3	63	2	1	
0	34	5	5	1/8	1/8		1/8	1		1	79	1	1	
0	35	5	5	1/4	1/8		1/8	1		0	60	2	1	
0	36	5	5	1/4	1/8		1/8	1		-3	75	1	1	
0	37	5	5	3/8	1/8		1/8	1		3	57	2	1	
0	38	5	5	3/8	1/8		1/8	1		0	72	1	1	
0	39	5	5	1/2	1/8		1/8	1		-2	58	2	1	
0	40	5	5	1/2	1/8		1/8	1		2	74	1	1	
