section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/8		1/8	1		0	60	2	1	
0	1	0	1	0	1/2		1/2	1		0	72	1	1	
0	2	0	1	1/8	1/8		1/8	1		1	67	2	1	
0	3	0	1	1/4	1/8		1/8	1		4	64	2	1	
0	4	0	1	3/8	1/8		1/8	1		1	67	2	1	
0	5	0	1	1/2	1/8		1/8	1		0	60	2	1	
0	6	0	1	1/2	1/4		1/4	1		4	76	1	1	
0	7	0	1	5/8	1/8		1/8	1		1	67	2	1	
0	8	0	1	3/4	1/8		1/8	1		4	64	2	1	
0	9	0	1	3/4	1/4		1/4	1		1	79	1	1	
0	10	0	1	7/8	1/8		1/8	1		1	67	2	1	
0	11	1	2	0	1/8		1/8	1		2	62	2	1	
0	12	1	2	0	3/8		1/4	3/2		5	71	1	1	
0	13	1	2	1/8	1/8		1/8	1		1	67	2	1	
0	14	1	2	1/4	1/8		1/8	1		-1	65	2	1	
0	15	1	2	3/8	1/8		1/8	1		1	67	2	1	
0	16	1	2	3/8	1/16		1/16	1		0	72	1	1	
0	17	1	2	7/16	1/16		1/16	1		2	74	1	1	
0	18	1	2	1/2	1/8		1/8	1		0	60	2	1	
0	19	1	2	1/2	1/4		1/4	1		0	72	1	1	
0	20	1	2	5/8	1/8		1/8	1		1	67	2	1	
0	21	1	2	3/4	1/8		1/8	1		4	64	2	1	
0	22	1	2	7/8	1/8		1/8	1		1	67	2	1	
0	23	2	3	0	1/8		1/8	1		0	60	2	1	
0	24	2	3	0	1/2		1/2	1		3	81	1	1	
0	25	2	3	1/8	1/8		1/8	1		3	69	2	1	
0	26	2	3	1/4	1/8		1/8	1		-1	65	2	1	
0	27	2	3	3/8	1/8		1/8	1		3	69	2	1	
0	28	2	3	1/2	1/8		1/8	1		0	60	2	1	
0	29	2	3	1/2	1/4		1/4	1		1	79	1	1	
0	30	2	3	5/8	1/8		1/8	1		1	67	2	1	
0	31	2	3	3/4	1/8		1/8	1		4	64	2	1	
0	32	2	3	3/4	1/4		1/4	1		0	84	1	1	
0	33	2	3	7/8	1/8		1/8	1		1	67	2	1	
0	34	3	4	0	1/8		1/8	1		5	59	2	1	
0	35	3	4	0	1/4		1/4	1		1	79	1	1	
0	36	3	4	1/8	1/8		1/8	1		1	67	2	1	
0	37	3	4	1/4	1/8		1/8	1		2	62	2	1	
0	38	3	4	1/4	1/8		1/8	1		-1	77	1	1	
0	39	3	4	3/8	1/8		1/8	1		1	67	2	1	
0	40	3	4	3/8	1/16		1/16	1		4	76	1	1	
0	41	3	4	7/16	1/16		1/16	1		-1	77	1	1	
0	42	3	4	1/2	1/8		1/8	1		0	60	2	1	
0	43	3	4	1/2	1/4		1/4	1		4	76	1	1	
0	44	3	4	5/8	1/8		1/8	1		1	67	2	1	
0	45	3	4	3/4	1/8		1/8	1		4	64	2	1	
0	46	3	4	7/8	1/8		1/8	1		1	67	2	1	
0	47	4	5	0	1/4		1/4	1		-1	65	2	1	
0	48	4	5	0	1/8		1/8	1		3	69	1	1	
0	49	4	5	1/8	1/16		1/16	1		5	71	1	1	
0	50	4	5	3/16	1/16		1/16	1		0	72	1	1	
0	51	4	5	1/4	1/16		1/16	1		2	74	1	1	
0	52	4	5	5/16	1/16		1/16	1		4	76	1	1	
0	53	4	5	3/8	1/16		1/16	1		-1	77	1	1	
0	54	4	5	7/16	1/16		1/16	1		1	79	1	1	
0	55	4	5	1/2	1/16		1/16	1		3	81	1	1	
0	56	4	5	9/16	1/16		1/16	1		1	79	1	1	
0	57	4	5	5/8	1/16		1/16	1		-1	77	1	1	
0	58	4	5	11/16	1/16		1/16	1		4	76	1	1	
0	59	4	5	3/4	1/4		1/4	1		-1	53	2	1	
0	60	4	5	3/4	1/4		1/4	1		0	60	2	1	
0	61	4	5	3/4	1/16		1/16	1		2	74	1	1	
0	62	4	5	13/16	1/16		1/16	1		0	72	1	1	
0	63	4	5	7/8	1/16		1/16	1		5	71	1	1	
0	64	4	5	15/16	1/16		1/16	1		3	69	1	1	
0	65	5	6	0	1/4		1/4	1		4	52	2	1	
0	66	5	6	0	1/4		1/4	1		0	60	2	1	
0	67	5	6	0	1/8		1/8	1		1	67	1	1	
0	68	5	6	1/8	1/16		1/16	1		3	69	1	1	
0	69	5	6	3/16	1/16		1/16	1		5	71	1	1	
0	70	5	6	1/4	1/16		1/16	1		0	72	1	1	
0	71	5	6	5/16	1/16		1/16	1		2	74	1	1	
0	72	5	6	3/8	1/16		1/16	1		4	76	1	1	
0	73	5	6	7/16	1/16		1/16	1		-1	77	1	1	
0	74	5	6	1/2	1/16		1/16	1		1	79	1	1	
0	75	5	6	9/16	1/16		1/16	1		-1	77	1	1	
0	76	5	6	5/8	1/16		1/16	1		4	76	1	1	
0	77	5	6	11/16	1/16		1/16	1		2	74	1	1	
0	78	5	6	3/4	1/4		1/4	1		4	52	2	1	
0	79	5	6	3/4	1/4		1/4	1		0	60	2	1	
0	80	5	6	3/4	1/16		1/16	1		0	72	1	1	
0	81	5	6	13/16	1/16		1/16	1		5	71	1	1	
0	82	5	6	7/8	1/16		1/16	1		3	69	1	1	
0	83	5	6	15/16	1/16		1/16	1		1	67	1	1	
0	84	6	7	0	1/4		1/4	1		2	50	2	1	
0	85	6	7	0	1/4		1/4	1		0	60	2	1	
0	86	6	7	0	1/8		1/8	1		-1	65	1	1	
0	87	6	7	1/8	1/16		1/16	1		1	67	1	1	
0	88	6	7	3/16	1/16		1/16	1		3	69	1	1	
0	89	6	7	1/4	1/16		1/16	1		5	71	1	1	
0	90	6	7	5/16	1/16		1/16	1		0	72	1	1	
0	91	6	7	3/8	1/16		1/16	1		2	74	1	1	
0	92	6	7	7/16	1/16		1/16	1		4	76	1	1	
0	93	6	7	1/2	1/16		1/16	1		-1	77	1	1	
0	94	6	7	9/16	1/16		1/16	1		4	76	1	1	
0	95	6	7	5/8	1/16		1/16	1		2	74	1	1	
0	96	6	7	11/16	1/16		1/16	1		0	72	1	1	
0	97	6	7	3/4	1/4		1/4	1		2	50	2	1	
0	98	6	7	3/4	1/4		1/4	1		5	59	2	1	
0	99	6	7	3/4	1/16		1/16	1		5	71	1	1	
0	100	6	7	13/16	1/16		1/16	1		3	69	1	1	
0	101	6	7	7/8	1/16		1/16	1		1	67	1	1	
0	102	6	7	15/16	1/16		1/16	1		-1	65	1	1	
0	103	7	8	0	1/4		1/4	1		0	48	2	1	
0	104	7	8	0	1/4		1/4	1		0	60	2	1	
0	105	7	8	0	1/8		1/8	1		4	64	1	1	
0	106	7	8	1/8	1/16		1/16	1		-1	65	1	1	
0	107	7	8	3/16	1/16		1/16	1		1	67	1	1	
0	108	7	8	1/4	1/16		1/16	1		3	69	1	1	
0	109	7	8	5/16	1/16		1/16	1		5	71	1	1	
0	110	7	8	3/8	1/16		1/16	1		0	72	1	1	
0	111	7	8	7/16	1/16		1/16	1		2	74	1	1	
0	112	7	8	1/2	1/16		1/16	1		4	76	1	1	
0	113	7	8	9/16	1/16		1/16	1		2	74	1	1	
0	114	7	8	5/8	1/16		1/16	1		0	72	1	1	
0	115	7	8	11/16	1/16		1/16	1		5	71	1	1	
0	116	7	8	3/4	1/4		1/4	1		0	48	2	1	
0	117	7	8	3/4	1/4		1/4	1		4	52	2	1	
0	118	7	8	3/4	1/16		1/16	1		3	69	1	1	
0	119	7	8	13/16	1/16		1/16	1		1	67	1	1	
0	120	7	8	7/8	1/16		1/16	1		-1	65	1	1	
0	121	7	8	15/16	1/16		1/16	1		4	64	1	1	
0	122	8	9	0	1.0		1.0	1		-1	53	2	1	
0	123	8	9	0	1.0		1.0	1		3	57	2	1	
0	124	8	9	0	1/8		1/8	1		2	62	1	1	
0	125	8	9	1/8	1/16		1/16	1		4	64	1	1	
0	126	8	9	3/16	1/16		1/16	1		-1	65	1	1	
0	127	8	9	1/4	1/16		1/16	1		1	67	1	1	
0	128	8	9	5/16	1/16		1/16	1		3	69	1	1	
0	129	8	9	3/8	1/16		1/16	1		5	71	1	1	
0	130	8	9	7/16	1/16		1/16	1		7	73	1	1	
0	131	8	9	1/2	1/16		1/16	1		2	74	1	1	
0	132	8	9	9/16	1/16		1/16	1		3	69	1	1	
0	133	8	9	5/8	1/16		1/16	1		5	71	1	1	
0	134	8	9	11/16	1/16		1/16	1		7	73	1	1	
0	135	8	9	3/4	1/16		1/16	1		2	74	1	1	
0	136	8	9	13/16	1/16		1/16	1		4	76	1	1	
0	137	8	9	7/8	1/16		1/16	1		-1	77	1	1	
0	138	8	9	15/16	1/16		1/16	1		1	79	1	1	
0	139	9	10	0	3/8		1/4	3/2		-1	53	2	1	
0	140	9	10	0	1/16		1/16	1		3	81	1	1	
0	141	9	10	1/16	1/16		1/16	1		5	83	1	1	
0	142	9	10	1/8	1/16		1/16	1		0	84	1	1	
0	143	9	10	3/16	1/16		1/16	1		5	83	1	1	
0	144	9	10	1/4	1/16		1/16	1		3	81	1	1	
0	145	9	10	5/16	1/16		1/16	1		1	79	1	1	
0	146	9	10	3/8	1/8		1/8	1		1	55	2	1	
0	147	9	10	3/8	1/16		1/16	1		-1	77	1	1	
0	148	9	10	7/16	1/16		1/16	1		4	76	1	1	
0	149	9	10	1/2	3/8		1/4	3/2		3	57	2	1	
0	150	9	10	1/2	1/16		1/16	1		-1	77	1	1	
0	151	9	10	9/16	1/16		1/16	1		1	79	1	1	
0	152	9	10	5/8	1/16		1/16	1		3	81	1	1	
0	153	9	10	11/16	1/16		1/16	1		1	79	1	1	
0	154	9	10	3/4	1/16		1/16	1		-1	77	1	1	
0	155	9	10	13/16	1/16		1/16	1		4	76	1	1	
0	156	9	10	7/8	1/8		1/8	1		6	54	2	1	
0	157	9	10	7/8	1/16		1/16	1		2	74	1	1	
0	158	9	10	15/16	1/16		1/16	1		0	72	1	1	
0	159	10	11	0	1/16		1/16	1		1	43	2	1	
0	160	10	11	0	1/8		1/8	1		5	71	1	1	
0	161	10	11	1/16	1/16		1/16	1		5	47	2	1	
0	162	10	11	1/8	1/16		1/16	1		2	50	2	1	
0	163	10	11	1/8	1/8		1/8	1		1	79	1	1	
0	164	10	11	3/16	1/16		1/16	1		1	55	2	1	
0	165	10	11	1/4	1/16		1/16	1		1	43	2	1	
0	166	10	11	1/4	1/8		1/8	1		4	76	1	1	
0	167	10	11	5/16	1/16		1/16	1		0	48	2	1	
0	168	10	11	3/8	1/16		1/16	1		4	52	2	1	
0	169	10	11	3/8	1/8		1/8	1		0	72	1	1	
0	170	10	11	7/16	1/16		1/16	1		1	55	2	1	
0	171	10	11	1/2	1/16		1/16	1		1	43	2	1	
0	172	10	11	1/2	1/8		1/8	1		2	74	1	1	
0	173	10	11	9/16	1/16		1/16	1		5	47	2	1	
0	174	10	11	5/8	1/16		1/16	1		2	50	2	1	
0	175	10	11	5/8	1/8		1/8	1		1	79	1	1	
0	176	10	11	11/16	1/16		1/16	1		1	55	2	1	
0	177	10	11	3/4	1/16		1/16	1		1	43	2	1	
0	178	10	11	3/4	1/8		1/8	1		4	76	1	1	
0	179	10	11	13/16	1/16		1/16	1		0	48	2	1	
0	180	10	11	7/8	1/16		1/16	1		4	52	2	1	
0	181	10	11	7/8	1/8		1/8	1		0	72	1	1	
0	182	10	11	15/16	1/16		1/16	1		1	55	2	1	
0	183	11	12	0	1/4		1/4	1		1	43	2	1	
0	184	11	12	0	1/4		1/4	1		2	74	1	1	
