mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1/8		1/8	1		-2	70	1	1	
1	1	0	3/8		1/4	3/2		-2	70	1	1	
1	1	1/8	1/8		1/8	1		-3	63	2	2	
1	1	1/8	1/8		1/8	1		1	67	2	1	
1	1	1/4	1/4		1/4	1		-3	63	2	2	
1	1	1/4	1/4		1/4	1		1	67	2	1	
1	1	3/8	1/8		1/8	1		-2	82	1	1	
2	2	0	3/8		1/4	3/2		-2	82	1	1	
2	2	1/8	1/8		1/8	1		2	62	2	2	
2	2	1/8	1/8		1/8	1		-1	65	2	1	
2	2	1/4	1/4		1/4	1		2	62	2	2	
2	2	1/4	1/4		1/4	1		-1	65	2	1	
2	2	3/8	1/8		1/8	1		-4	80	1	1	
3	3	0	1/8		1/8	1		-3	63	2	1	
3	3	0	1/8		1/8	1		1	79	1	1	
3	3	0	0	grace16	1/16	1		-4	80	1	1	
3	3	1/8	1/8		1/8	1		1	55	2	1	
3	3	1/8	1/16		1/16	1		-1	77	1	1	
3	3	3/16	1/16		1/16	1		-3	75	1	1	
3	3	1/4	1/8		1/8	1		-4	56	2	1	
3	3	1/4	1/16		1/16	1		0	72	1	1	
3	3	5/16	1/16		1/16	1		-3	75	1	1	
3	3	3/8	1/8		1/8	1		-2	58	2	1	
3	3	3/8	1/16		1/16	1		2	74	1	1	
3	3	7/16	1/16		1/16	1		-1	77	1	1	
4	4	0	1/8		1/8	1		0	60	2	1	
4	4	0	1/16		1/16	1		-3	75	1	1	
4	4	1/16	1/16		1/16	1		1	79	1	1	
4	4	1/8	1/8		1/8	1		2	62	2	1	
4	4	1/8	1/16		1/16	1		-1	77	1	1	
4	4	3/16	1/16		1/16	1		-4	80	1	1	
4	4	1/4	1/8		1/8	1		-3	63	2	1	
4	4	1/4	1/8		1/8	1		1	79	1	1	
4	4	3/8	1/8		1/8	1		-2	70	1	1	
5	5	0	3/8		1/4	3/2		-2	70	1	1	
5	5	1/8	1/8		1/8	1		-3	63	2	2	
5	5	1/8	1/8		1/8	1		1	67	2	1	
5	5	1/4	1/4		1/4	1		-3	63	2	2	
5	5	1/4	1/4		1/4	1		1	67	2	1	
5	5	3/8	1/8		1/8	1		-2	82	1	1	
6	6	0	3/8		1/4	3/2		-2	82	1	1	
6	6	1/8	1/8		1/8	1		2	62	2	2	
6	6	1/8	1/8		1/8	1		-1	65	2	1	
6	6	1/4	1/4		1/4	1		2	62	2	2	
6	6	1/4	1/4		1/4	1		-1	65	2	1	
6	6	3/8	1/8		1/8	1		-4	80	1	1	
7	7	0	1/8		1/8	1		-3	63	2	1	
7	7	0	1/8		1/8	1		1	79	1	1	
7	7	0	0	grace16	1/16	1		-4	80	1	1	
7	7	1/8	1/8		1/8	1		1	67	2	2	
7	7	1/8	1/8		1/8	1		-2	70	2	1	
7	7	1/8	1/16		1/16	1		-1	77	1	1	
7	7	3/16	1/16		1/16	1		-3	75	1	1	
7	7	1/4	1/8		1/8	1		-1	65	2	2	
7	7	1/4	1/8		1/8	1		-2	70	2	1	
7	7	1/4	1/8		1/8	1		2	74	1	2	
7	7	1/4	1/8		1/8	1		-4	80	1	1	
7	7	3/8	1/8		1/8	1		-3	63	2	2	
7	7	3/8	1/8		1/8	1		-2	70	2	1	
7	7	3/8	1/8		1/8	1		-3	75	1	2	
7	7	3/8	1/8		1/8	1		1	79	1	1	
8	8	0	1/8		1/8	1		-2	58	2	1	
8	8	0	1/8		1/8	1		-3	75	1	2	
8	8	0	1/8		1/8	1		1	79	1	1	
8	8	1/8	1/8		1/8	1		-2	70	2	1	
8	8	1/8	1/8		1/8	1		2	74	1	2	
8	8	1/8	1/8		1/8	1		-1	77	1	1	
8	8	1/4	1/8		1/8	1		-2	58	2	1	
8	8	3/8	1/8		1/8	1		-1	77	1	1	
9	9	0	1/16		1/16	1		-2	58	2	1	
9	9	0	1/16		1/16	1		4	76	1	1	
9	9	1/16	1/16		1/16	1		-1	65	2	1	
9	9	1/16	3/16		1/8	3/2		-1	77	1	1	
9	9	1/8	1/16		1/16	1		2	62	2	1	
9	9	3/16	1/16		1/16	1		-1	65	2	1	
9	9	1/4	1/16		1/16	1		-2	58	2	1	
9	9	5/16	1/16		1/16	1		-1	65	2	1	
9	9	3/8	1/16		1/16	1		2	62	2	1	
9	9	3/8	1/8		1/8	1		-1	77	1	1	
9	9	7/16	1/16		1/16	1		-1	65	2	1	
10	10	0	1/16		1/16	1		3	57	2	1	
10	10	0	3/16		1/8	3/2		-3	87	1	1	
10	10	1/16	1/16		1/16	1		-1	65	2	1	
10	10	1/8	1/16		1/16	1		0	60	2	1	
10	10	3/16	1/16		1/16	1		-1	65	2	1	
10	10	3/16	1/16		1/16	1		0	84	1	1	
10	10	1/4	1/16		1/16	1		3	57	2	1	
10	10	1/4	1/8		1/8	1		3	81	1	1	
10	10	5/16	1/16		1/16	1		-1	65	2	1	
10	10	3/8	1/16		1/16	1		0	60	2	1	
10	10	3/8	1/8		1/8	1		-3	75	1	1	
10	10	7/16	1/16		1/16	1		-1	65	2	1	
11	11	0	1/16		1/16	1		-2	58	2	1	
11	11	0	1/16		1/16	1		2	74	1	1	
11	11	1/16	1/16		1/16	1		-1	65	2	1	
11	11	1/16	3/16		1/8	3/2		-1	77	1	1	
11	11	1/8	1/16		1/16	1		2	62	2	1	
11	11	3/16	1/16		1/16	1		-1	65	2	1	
11	11	1/4	1/16		1/16	1		-2	58	2	1	
11	11	5/16	1/16		1/16	1		-1	65	2	1	
11	11	3/8	1/16		1/16	1		2	62	2	1	
11	11	3/8	1/8		1/8	1		-1	77	1	1	
11	11	7/16	1/16		1/16	1		-1	65	2	1	
12	12	0	1/16		1/16	1		3	57	2	1	
12	12	0	3/16		1/8	3/2		-3	87	1	1	
12	12	1/16	1/16		1/16	1		-1	65	2	1	
12	12	1/8	1/16		1/16	1		0	60	2	1	
12	12	3/16	1/16		1/16	1		-1	65	2	1	
12	12	3/16	1/16		1/16	1		0	84	1	1	
12	12	1/4	1/16		1/16	1		3	57	2	1	
12	12	1/4	1/8		1/8	1		3	81	1	1	
12	12	5/16	1/16		1/16	1		-1	65	2	1	
12	12	3/8	1/16		1/16	1		0	60	2	1	
12	12	3/8	1/8		1/8	1		-3	75	1	1	
12	12	7/16	1/16		1/16	1		-1	65	2	1	
13	13	0	1/4		1/4	1		-2	58	2	1	
13	13	0	1/16		1/16	1		2	74	1	1	
13	13	1/16	1/16		1/16	1		-3	75	1	1	
