section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/8		1/8	1		3	57	2	1	
0	1	0	1	0	1/8		1/8	1		0	60	2	1	
0	2	0	1	0	1/8		1/8	1		4	64	2	1	
0	3	0	1	0	0	grace16	1/16	1		9	75	1	1	
0	4	0	1	0	1/4		1/4	1		4	76	1	1	
0	5	0	1	1/8	1/8		1/8	1		3	57	2	1	
0	6	0	1	1/8	1/8		1/8	1		0	60	2	1	
0	7	0	1	1/8	1/8		1/8	1		4	64	2	1	
0	8	0	1	1/4	1/8		1/8	1		3	57	2	1	
0	9	0	1	1/4	1/8		1/8	1		0	60	2	1	
0	10	0	1	1/4	1/8		1/8	1		4	64	2	1	
0	11	0	1	1/4	3/16		1/8	3/2		4	76	1	1	
0	12	0	1	3/8	1/8		1/8	1		3	57	2	1	
0	13	0	1	3/8	1/8		1/8	1		0	60	2	1	
0	14	0	1	3/8	1/8		1/8	1		4	64	2	1	
0	15	0	1	7/16	1/16		1/16	1		4	76	1	1	
0	16	0	1	1/2	1/8		1/8	1		3	57	2	1	
0	17	0	1	1/2	1/8		1/8	1		0	60	2	1	
0	18	0	1	1/2	1/8		1/8	1		4	64	2	1	
0	19	0	1	1/2	1/4		1/4	1		4	76	1	1	
0	20	0	1	5/8	1/8		1/8	1		3	57	2	1	
0	21	0	1	5/8	1/8		1/8	1		0	60	2	1	
0	22	0	1	5/8	1/8		1/8	1		4	64	2	1	
0	23	0	1	3/4	1/8		1/8	1		3	57	2	1	
0	24	0	1	3/4	1/8		1/8	1		0	60	2	1	
0	25	0	1	3/4	1/8		1/8	1		4	64	2	1	
0	26	0	1	3/4	3/16		1/8	3/2		0	72	1	1	
0	27	0	1	7/8	1/8		1/8	1		3	57	2	1	
0	28	0	1	7/8	1/8		1/8	1		0	60	2	1	
0	29	0	1	7/8	1/8		1/8	1		4	64	2	1	
0	30	0	1	15/16	1/16		1/16	1		3	69	1	1	
0	31	1	2	0	1/8		1/8	1		3	57	2	1	
0	32	1	2	0	1/8		1/8	1		5	59	2	1	
0	33	1	2	0	1/8		1/8	1		2	62	2	1	
0	34	1	2	0	1/8		1/8	1		4	64	2	1	
0	35	1	2	0	1/4		1/4	1		8	68	1	1	
0	36	1	2	0	0	grace16	1/16	1		3	69	1	1	
0	37	1	2	1/8	1/8		1/8	1		3	57	2	1	
0	38	1	2	1/8	1/8		1/8	1		5	59	2	1	
0	39	1	2	1/8	1/8		1/8	1		2	62	2	1	
0	40	1	2	1/8	1/8		1/8	1		4	64	2	1	
0	41	1	2	1/4	1/8		1/8	1		3	57	2	1	
0	42	1	2	1/4	1/8		1/8	1		5	59	2	1	
0	43	1	2	1/4	1/8		1/8	1		2	62	2	1	
0	44	1	2	1/4	1/8		1/8	1		4	64	2	1	
0	45	1	2	1/4	1/2		1/2	1		8	68	1	1	
0	46	1	2	3/8	1/8		1/8	1		3	57	2	1	
0	47	1	2	3/8	1/8		1/8	1		5	59	2	1	
0	48	1	2	3/8	1/8		1/8	1		2	62	2	1	
0	49	1	2	3/8	1/8		1/8	1		4	64	2	1	
0	50	1	2	1/2	1/8		1/8	1		3	57	2	1	
0	51	1	2	1/2	1/8		1/8	1		5	59	2	1	
0	52	1	2	1/2	1/8		1/8	1		2	62	2	1	
0	53	1	2	1/2	1/8		1/8	1		4	64	2	1	
0	54	1	2	5/8	1/8		1/8	1		3	57	2	1	
0	55	1	2	5/8	1/8		1/8	1		5	59	2	1	
0	56	1	2	5/8	1/8		1/8	1		2	62	2	1	
0	57	1	2	5/8	1/8		1/8	1		4	64	2	1	
0	58	1	2	3/4	1/8		1/8	1		3	57	2	1	
0	59	1	2	3/4	1/8		1/8	1		5	59	2	1	
0	60	1	2	3/4	1/8		1/8	1		2	62	2	1	
0	61	1	2	3/4	1/8		1/8	1		4	64	2	1	
0	62	1	2	3/4	3/16		1/8	3/2		2	74	1	1	
0	63	1	2	7/8	1/8		1/8	1		3	57	2	1	
0	64	1	2	7/8	1/8		1/8	1		5	59	2	1	
0	65	1	2	7/8	1/8		1/8	1		2	62	2	1	
0	66	1	2	7/8	1/8		1/8	1		4	64	2	1	
0	67	1	2	15/16	1/16		1/16	1		5	71	1	1	
0	68	2	3	0	1/8		1/8	1		3	57	2	1	
0	69	2	3	0	1/8		1/8	1		0	60	2	1	
0	70	2	3	0	1/8		1/8	1		4	64	2	1	
0	71	2	3	0	1/4		1/4	1		4	76	1	1	
0	72	2	3	1/8	1/8		1/8	1		3	57	2	1	
0	73	2	3	1/8	1/8		1/8	1		0	60	2	1	
0	74	2	3	1/8	1/8		1/8	1		4	64	2	1	
0	75	2	3	1/4	1/8		1/8	1		3	57	2	1	
0	76	2	3	1/4	1/8		1/8	1		0	60	2	1	
0	77	2	3	1/4	1/8		1/8	1		4	64	2	1	
0	78	2	3	1/4	3/16		1/8	3/2		4	76	1	1	
0	79	2	3	3/8	1/8		1/8	1		3	57	2	1	
0	80	2	3	3/8	1/8		1/8	1		0	60	2	1	
0	81	2	3	3/8	1/8		1/8	1		4	64	2	1	
0	82	2	3	7/16	1/16		1/16	1		4	76	1	1	
0	83	2	3	1/2	1/8		1/8	1		3	57	2	1	
0	84	2	3	1/2	1/8		1/8	1		0	60	2	1	
0	85	2	3	1/2	1/8		1/8	1		4	64	2	1	
0	86	2	3	1/2	1/8		1/8	1		4	76	1	1	
0	87	2	3	5/8	1/8		1/8	1		3	57	2	1	
0	88	2	3	5/8	1/8		1/8	1		0	60	2	1	
0	89	2	3	5/8	1/8		1/8	1		4	64	2	1	
0	90	2	3	5/8	1/16		1/16	1		-1	77	1	1	
0	91	2	3	11/16	1/16		1/16	1		4	76	1	1	
0	92	2	3	3/4	1/8		1/8	1		3	57	2	1	
0	93	2	3	3/4	1/8		1/8	1		0	60	2	1	
0	94	2	3	3/4	1/8		1/8	1		4	64	2	1	
0	95	2	3	3/4	1/16		1/16	1		2	74	1	1	
0	96	2	3	13/16	1/16		1/16	1		0	72	1	1	
0	97	2	3	7/8	1/8		1/8	1		3	57	2	1	
0	98	2	3	7/8	1/8		1/8	1		0	60	2	1	
0	99	2	3	7/8	1/8		1/8	1		4	64	2	1	
0	100	2	3	7/8	1/16		1/16	1		5	71	1	1	
0	101	2	3	15/16	1/16		1/16	1		3	69	1	1	
0	102	3	4	0	1/8		1/8	1		3	57	2	1	
0	103	3	4	0	1/8		1/8	1		5	59	2	1	
0	104	3	4	0	1/8		1/8	1		2	62	2	1	
0	105	3	4	0	1/8		1/8	1		4	64	2	1	
0	106	3	4	0	1/4		1/4	1		8	68	1	1	
0	107	3	4	0	0	grace16	1/16	1		3	69	1	1	
0	108	3	4	1/8	1/8		1/8	1		3	57	2	1	
0	109	3	4	1/8	1/8		1/8	1		5	59	2	1	
0	110	3	4	1/8	1/8		1/8	1		2	62	2	1	
0	111	3	4	1/8	1/8		1/8	1		4	64	2	1	
0	112	3	4	1/4	1/8		1/8	1		3	57	2	1	
0	113	3	4	1/4	1/8		1/8	1		5	59	2	1	
0	114	3	4	1/4	1/8		1/8	1		2	62	2	1	
0	115	3	4	1/4	1/8		1/8	1		4	64	2	1	
0	116	3	4	1/4	1/2		1/2	1		8	68	1	1	
0	117	3	4	3/8	1/8		1/8	1		3	57	2	1	
0	118	3	4	3/8	1/8		1/8	1		5	59	2	1	
0	119	3	4	3/8	1/8		1/8	1		2	62	2	1	
0	120	3	4	3/8	1/8		1/8	1		4	64	2	1	
0	121	3	4	1/2	1/8		1/8	1		3	57	2	1	
0	122	3	4	1/2	1/8		1/8	1		5	59	2	1	
0	123	3	4	1/2	1/8		1/8	1		2	62	2	1	
0	124	3	4	1/2	1/8		1/8	1		4	64	2	1	
0	125	3	4	5/8	1/8		1/8	1		3	57	2	1	
0	126	3	4	5/8	1/8		1/8	1		5	59	2	1	
0	127	3	4	5/8	1/8		1/8	1		2	62	2	1	
0	128	3	4	5/8	1/8		1/8	1		4	64	2	1	
0	129	3	4	3/4	1/8		1/8	1		3	57	2	1	
0	130	3	4	3/4	1/8		1/8	1		5	59	2	1	
0	131	3	4	3/4	1/8		1/8	1		2	62	2	1	
0	132	3	4	3/4	1/8		1/8	1		4	64	2	1	
0	133	3	4	3/4	3/16		1/8	3/2		2	74	1	1	
0	134	3	4	7/8	1/8		1/8	1		3	57	2	1	
0	135	3	4	7/8	1/8		1/8	1		5	59	2	1	
0	136	3	4	7/8	1/8		1/8	1		2	62	2	1	
0	137	3	4	7/8	1/8		1/8	1		4	64	2	1	
0	138	3	4	15/16	1/16		1/16	1		5	71	1	1	
0	139	4	5	0	1/8		1/8	1		3	57	2	1	
0	140	4	5	0	1/8		1/8	1		0	60	2	1	
0	141	4	5	0	1/8		1/8	1		4	64	2	1	
0	142	4	5	0	3/16		1/8	3/2		0	72	1	1	
0	143	4	5	0	3/16		1/8	3/2		4	76	1	1	
0	144	4	5	1/8	1/8		1/8	1		3	57	2	1	
0	145	4	5	3/16	1/16		1/16	1		3	69	1	1	
0	146	4	5	3/16	1/16		1/16	1		0	72	1	1	
0	147	4	5	1/4	1/8		1/8	1		4	52	2	1	
0	148	4	5	1/4	1/4		1/4	1		0	72	1	1	
0	149	4	5	1/4	1/4		1/4	1		4	76	1	1	
0	150	4	5	3/8	1/8		1/8	1		0	48	2	1	
0	151	4	5	1/2	1/4		1/4	1		3	45	2	1	
0	152	4	5	5/8	1/8		1/8	1		3	69	1	1	
0	153	4	5	5/8	1/8		1/8	1		0	72	1	1	
0	154	4	5	3/4	1/8		1/8	1		5	71	1	1	
0	155	4	5	3/4	1/8		1/8	1		2	74	1	1	
0	156	4	5	7/8	1/8		1/8	1		0	72	1	1	
0	157	4	5	7/8	1/8		1/8	1		4	76	1	1	
0	158	5	6	0	1/4		1/4	1		7	73	1	1	
0	159	5	6	0	1/4		1/4	1		4	76	1	1	
0	160	5	6	1/4	1/4		1/4	1		-1	53	2	1	
0	161	5	6	1/4	1/4		1/4	1		3	57	2	1	
0	162	5	6	1/4	1/4		1/4	1		0	60	2	1	
0	163	5	6	1/4	1/4		1/4	1		2	62	2	1	
0	164	5	6	1/4	1/8		1/8	1		2	74	1	1	
0	165	5	6	1/4	1/8		1/8	1		-1	77	1	1	
0	166	5	6	1/2	1/8		1/8	1		1	55	2	1	
0	167	5	6	1/2	1/8		1/8	1		5	59	2	1	
0	168	5	6	1/2	1/8		1/8	1		2	62	2	1	
0	169	5	6	5/8	1/8		1/8	1		1	67	1	1	
0	170	5	6	5/8	1/8		1/8	1		5	71	1	1	
0	171	5	6	3/4	1/8		1/8	1		3	69	1	1	
0	172	5	6	3/4	1/8		1/8	1		0	72	1	1	
0	173	5	6	7/8	1/8		1/8	1		5	71	1	1	
0	174	5	6	7/8	1/8		1/8	1		2	74	1	1	
0	175	6	7	0	1/4		1/4	1		5	71	1	1	
0	176	6	7	0	1/4		1/4	1		9	75	1	1	
0	177	6	7	1/4	1/4		1/4	1		4	52	2	1	
0	178	6	7	1/4	1/4		1/4	1		1	55	2	1	
0	179	6	7	1/4	1/4		1/4	1		5	59	2	1	
0	180	6	7	1/4	1/4		1/4	1		0	60	2	1	
0	181	6	7	1/4	1/8		1/8	1		0	72	1	1	
0	182	6	7	1/4	1/8		1/8	1		4	76	1	1	
0	183	6	7	1/2	1/8		1/8	1		-1	53	2	1	
0	184	6	7	1/2	1/8		1/8	1		3	57	2	1	
0	185	6	7	1/2	1/8		1/8	1		0	60	2	1	
0	186	6	7	5/8	1/8		1/8	1		-1	65	1	1	
0	187	6	7	5/8	1/8		1/8	1		3	69	1	1	
0	188	6	7	3/4	1/8		1/8	1		8	68	1	1	
0	189	6	7	3/4	1/8		1/8	1		5	71	1	1	
0	190	6	7	7/8	1/8		1/8	1		3	69	1	1	
0	191	6	7	7/8	1/8		1/8	1		0	72	1	1	
0	192	7	8	0	3/16		1/8	3/2		0	72	1	1	
0	193	7	8	3/16	1/16		1/16	1		5	71	1	1	
0	194	7	8	1/4	1/4		1/4	1		2	50	2	1	
0	195	7	8	1/4	1/4		1/4	1		-1	53	2	1	
0	196	7	8	1/4	1/4		1/4	1		5	59	2	1	
0	197	7	8	1/4	3/16		1/8	3/2		-1	77	1	1	
0	198	7	8	7/16	1/16		1/16	1		2	74	1	1	
0	199	7	8	1/2	1/4		1/4	1		4	52	2	1	
0	200	7	8	1/2	1/4		1/4	1		3	57	2	1	
0	201	7	8	1/2	1/4		1/4	1		0	60	2	1	
0	202	7	8	1/2	3/16		1/8	3/2		0	72	1	1	
0	203	7	8	11/16	1/16		1/16	1		4	76	1	1	
0	204	7	8	3/4	1/4		1/4	1		4	52	2	1	
0	205	7	8	3/4	1/4		1/4	1		8	56	2	1	
0	206	7	8	3/4	1/4		1/4	1		5	59	2	1	
0	207	7	8	3/4	3/16		1/8	3/2		2	74	1	1	
0	208	7	8	15/16	1/16		1/16	1		5	71	1	1	
0	209	8	9	0	1/8		1/8	1		3	57	2	1	
0	210	8	9	0	1/8		1/8	1		0	60	2	1	
0	211	8	9	0	1/8		1/8	1		4	64	2	1	
0	212	8	9	0	0	grace16	1/16	1		9	75	1	1	
0	213	8	9	0	1/4		1/4	1		4	76	1	1	
0	214	8	9	1/8	1/8		1/8	1		3	57	2	1	
0	215	8	9	1/8	1/8		1/8	1		0	60	2	1	
0	216	8	9	1/8	1/8		1/8	1		4	64	2	1	
0	217	8	9	1/4	1/8		1/8	1		3	57	2	1	
0	218	8	9	1/4	1/8		1/8	1		0	60	2	1	
0	219	8	9	1/4	1/8		1/8	1		4	64	2	1	
0	220	8	9	1/4	3/16		1/8	3/2		4	76	1	1	
0	221	8	9	3/8	1/8		1/8	1		3	57	2	1	
0	222	8	9	3/8	1/8		1/8	1		0	60	2	1	
0	223	8	9	3/8	1/8		1/8	1		4	64	2	1	
0	224	8	9	7/16	1/16		1/16	1		4	76	1	1	
0	225	8	9	1/2	1/8		1/8	1		3	57	2	1	
0	226	8	9	1/2	1/8		1/8	1		0	60	2	1	
0	227	8	9	1/2	1/8		1/8	1		4	64	2	1	
0	228	8	9	1/2	1/8		1/8	1		4	76	1	1	
0	229	8	9	5/8	1/8		1/8	1		3	57	2	1	
0	230	8	9	5/8	1/8		1/8	1		0	60	2	1	
0	231	8	9	5/8	1/8		1/8	1		4	64	2	1	
0	232	8	9	5/8	1/16		1/16	1		-1	77	1	1	
0	233	8	9	11/16	1/16		1/16	1		4	76	1	1	
0	234	8	9	3/4	1/8		1/8	1		3	57	2	1	
0	235	8	9	3/4	1/8		1/8	1		0	60	2	1	
0	236	8	9	3/4	1/8		1/8	1		4	64	2	1	
0	237	8	9	3/4	1/16		1/16	1		2	74	1	1	
0	238	8	9	13/16	1/16		1/16	1		0	72	1	1	
0	239	8	9	7/8	1/8		1/8	1		3	57	2	1	
0	240	8	9	7/8	1/8		1/8	1		0	60	2	1	
0	241	8	9	7/8	1/8		1/8	1		4	64	2	1	
0	242	8	9	7/8	1/16		1/16	1		5	71	1	1	
0	243	8	9	15/16	1/16		1/16	1		3	69	1	1	
0	244	9	10	0	1/8		1/8	1		3	57	2	1	
0	245	9	10	0	1/8		1/8	1		5	59	2	1	
0	246	9	10	0	1/8		1/8	1		2	62	2	1	
0	247	9	10	0	1/8		1/8	1		-1	65	2	1	
0	248	9	10	0	1/8		1/8	1		3	69	1	1	
0	249	9	10	1/8	1/8		1/8	1		3	57	2	1	
0	250	9	10	1/8	1/8		1/8	1		5	59	2	1	
0	251	9	10	1/8	1/8		1/8	1		2	62	2	1	
0	252	9	10	1/8	1/8		1/8	1		-1	65	2	1	
0	253	9	10	1/8	1/8		1/8	1		8	68	1	1	
0	254	9	10	1/4	1/8		1/8	1		3	57	2	1	
0	255	9	10	1/4	1/8		1/8	1		5	59	2	1	
0	256	9	10	1/4	1/8		1/8	1		2	62	2	1	
0	257	9	10	1/4	1/8		1/8	1		-1	65	2	1	
0	258	9	10	1/4	1/4		1/4	1	1	8	68	1	1	
0	259	9	10	3/8	1/8		1/8	1		3	57	2	1	
0	260	9	10	3/8	1/8		1/8	1		5	59	2	1	
0	261	9	10	3/8	1/8		1/8	1		2	62	2	1	
0	262	9	10	3/8	1/8		1/8	1		-1	65	2	1	
0	263	9	10	1/2	1/8		1/8	1		3	57	2	1	
0	264	9	10	1/2	1/8		1/8	1		5	59	2	1	
0	265	9	10	1/2	1/8		1/8	1		2	62	2	1	
0	266	9	10	1/2	1/8		1/8	1		-1	65	2	1	
0	267	9	10	1/2	3/16		1/8	3/2	-1	8	68	1	1	
0	268	9	10	5/8	1/8		1/8	1		3	57	2	1	
0	269	9	10	5/8	1/8		1/8	1		5	59	2	1	
0	270	9	10	5/8	1/8		1/8	1		2	62	2	1	
0	271	9	10	5/8	1/8		1/8	1		-1	65	2	1	
0	272	9	10	11/16	1/16		1/16	1		8	68	1	1	
0	273	9	10	3/4	1/8		1/8	1		3	57	2	1	
0	274	9	10	3/4	1/8		1/8	1		5	59	2	1	
0	275	9	10	3/4	1/8		1/8	1		2	62	2	1	
0	276	9	10	3/4	1/8		1/8	1		-1	65	2	1	
0	277	9	10	3/4	3/16		1/8	3/2		2	74	1	1	
0	278	9	10	7/8	1/8		1/8	1		3	57	2	1	
0	279	9	10	7/8	1/8		1/8	1		5	59	2	1	
0	280	9	10	7/8	1/8		1/8	1		2	62	2	1	
0	281	9	10	7/8	1/8		1/8	1		-1	65	2	1	
