mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur	Trill:trill
13	12	45/2	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	133							
13	12	45/2	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	134							
13	12	45/2	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	135							
13	12	45/2	1.5	0	0	Chord	2/4	1	1	3/8			1/4	3/2	136							
13	12	24	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	137							
13	12	45/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	138							
13	12	91/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	139							
13	12	23	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	140							
13	12	93/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	141							
13	12	47/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	142							
13	12	95/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	143							
13	12	24	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	144							
13	12	97/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	145							
14	13	49/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	146							
14	13	49/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	147							
14	13	25	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	148							
14	13	101/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	149							
14	13	51/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	150						4	
14	13	26	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	151							
14	13	49/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	152							
14	13	99/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	153							
14	13	25	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	154							
14	13	101/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	155							
14	13	51/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	156							
14	13	103/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	157							
14	13	26	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	158							
14	13	105/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	159							
15	14	53/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	160							
15	14	53/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	161							
15	14	27	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	162							
15	14	109/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	163							
15	14	55/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	164						5	
15	14	28	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	165							
15	14	53/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	166							
15	14	107/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	167							
15	14	27	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	168							
15	14	109/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	169							
15	14	55/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	170							
15	14	111/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	171							
15	14	28	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	172							
15	14	113/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	173							
16	15	57/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	174							
16	15	57/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	175							
16	15	29	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	176						6	
16	15	117/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	177							
16	15	59/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	178							
16	15	30	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	179		ornamentTrill					
16	15	57/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	180							
16	15	29	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	181							
16	15	59/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	182							
16	15	30	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	183							
16	15	29	0.5	1/8	1/8	Chord	2/4	2	2	1/8			1/8	1	184							
16	15	59/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	185							
17	16	61/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	186							
17	16	61/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	187							
17	16	31	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	188							
17	16	125/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	189							
17	16	63/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	190							
17	16	127/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	191							
17	16	32	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	192							
17	16	129/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	193							
17	16	61/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	194							
17	16	123/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	195							
17	16	31	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	196							
17	16	125/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	197							
17	16	63/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	198							
17	16	127/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	199							
17	16	32	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	200							
17	16	129/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	201							
18	17	65/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	202							
18	17	65/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	203							
18	17	33	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	204							
18	17	133/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	205							
18	17	67/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	206							
18	17	135/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	207							
18	17	34	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	208							
18	17	137/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	209							
18	17	65/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	210							
18	17	131/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	211							
18	17	33	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	212							
18	17	133/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	213							
18	17	67/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	214							
18	17	135/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	215							
18	17	34	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	216							
18	17	137/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	217							
19	18	69/2	0.0	0	0	Chord	2/4	1	1	0	grace16		1/16	1	218							
19	18	69/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	219							
19	18	35	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	220							
19	18	141/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	221							
19	18	71/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	222							
19	18	143/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	223							
19	18	36	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	224							
19	18	145/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	225							
19	18	69/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	226							
19	18	35	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	227							
19	18	71/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	228							
19	18	36	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	229							
19	18	35	0.5	1/8	1/8	Chord	2/4	2	2	1/8			1/8	1	230							
19	18	71/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	231							
20	19	73/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	232							
20	19	75/2	0.0	1/4	1/4	Dynamic	2/4	1	1	0						f						
20	19	75/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	233							
20	19	151/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	234							
20	19	38	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	235							
20	19	153/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	236							
20	19	73/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	237							
20	19	37	0.0	1/8	1/8	Dynamic	2/4	2	1	0						f						
20	19	37	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	238							
20	19	75/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	239							
20	19	38	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	240							
21	20	77/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	241							
21	20	79/2	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16		1/16	1	242							
21	20	79/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	243							
21	20	40	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	244							
21	20	161/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	245							
21	20	79/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	246							
21	20	77/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	247							
21	20	39	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	248							
21	20	79/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	249							
21	20	40	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	250							
22	21	81/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	251							
22	21	83/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	252							
22	21	167/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	253							
22	21	42	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	254							
22	21	169/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	255							
22	21	81/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	256							
22	21	41	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	257							
22	21	83/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	258							
22	21	42	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	259							
23	22	85/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	260							
23	22	87/2	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16		1/16	1	261							
23	22	87/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	262							
23	22	44	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	263							
23	22	177/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	264							
23	22	85/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	265							
23	22	43	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	266							
23	22	87/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	267							
23	22	44	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	268							
24	23	89/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	269							
24	23	91/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	270							
24	23	183/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	271							
24	23	46	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	272							
24	23	185/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	273							
24	23	89/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	274							
24	23	45	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	275							
24	23	91/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	276							
24	23	46	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	277							
25	24	93/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	278						7	
25	24	47	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	279							
25	24	95/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	280						8	
25	24	48	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	281							
25	24	93/2	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	282							
25	24	93/2	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	283							
25	24	95/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	284							
26	25	97/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	285						9	
26	25	49	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	286							
26	25	99/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	287						10	
26	25	50	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	288							
26	25	97/2	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	289							
26	25	97/2	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	290							
26	25	99/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	291							
27	26	101/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	292							
27	26	203/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	293							
27	26	51	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	294							
27	26	205/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	295							
27	26	103/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	296							
27	26	207/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	297							
27	26	52	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	298							
27	26	209/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	299							
27	26	101/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	300							
27	26	52	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	301							
27	26	101/2	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	302							
27	26	52	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	303							
28	27	105/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	304						11	
28	27	53	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	305							
28	27	107/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	306							
28	27	215/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	307							
