mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
1	1	0	0.0	0	0	StaffText	4/4	1	1	0								Adagio			
1	1	0	0.0	0	0	Dynamic	4/4	1	1	0						mp					
1	1	0	0.0	0	0	Tempo	4/4	1	1	0									 = 45	45	
1	1	0	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	0						0
1	1	3/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1						
1	1	1	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	2						
1	1	2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	3						
1	1	5/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	4						1
1	1	3	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	5						
1	1	7/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	6		articStaccatissimoAbove				
1	1	0	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	7						
1	1	1	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	8						
1	1	2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	9						
1	1	3	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	10						2
1	1	7/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	11						
1	1	0	1.0	0	0	Chord	4/4	2	2	1/4			1/4	1	12						
1	1	1	1.0	1/4	1/4	Chord	4/4	2	2	1/4			1/4	1	13						
1	1	2	1.0	1/2	1/2	Chord	4/4	2	2	1/4			1/4	1	14						
1	1	3	1.0	3/4	3/4	Chord	4/4	2	2	1/4			1/4	1	15						
2	2	4	0.0	0	0	Chord	4/4	1	1	0	grace16		1/16	1	16						
2	2	4	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	17						
2	2	9/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	18						
2	2	19/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	19						
2	2	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	20						
2	2	6	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	21						3
2	2	25/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	22						
2	2	13/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	23						
2	2	15/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	24						4
2	2	31/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	25						
2	2	4	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	26						
2	2	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	27						
2	2	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	28						
2	2	7	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	29						
2	2	4	1.0	0	0	Chord	4/4	2	2	1/4			1/4	1	30						
2	2	5	2.0	1/4	1/4	Chord	4/4	2	2	1/2			1/2	1	31						
2	2	7	1.0	3/4	3/4	Chord	4/4	2	2	1/4			1/4	1	32						
3	3	8	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	33						5
3	3	33/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	34						
3	3	17/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	35						
3	3	19/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	36						6
3	3	39/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	37						
3	3	10	1.5	1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	38						
3	3	23/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	39		ornamentTrill				
3	3	8	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	40						
3	3	9	2.0	1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	41						
3	3	11	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	42						
3	3	8	1.0	0	0	Chord	4/4	2	2	1/4			1/4	1	43						
3	3	9	1.0	1/4	1/4	Chord	4/4	2	2	1/4			1/4	1	44						
3	3	10	1.0	1/2	1/2	Chord	4/4	2	2	1/4			1/4	1	45						
3	3	11	1.0	3/4	3/4	Chord	4/4	2	2	1/4			1/4	1	46						
4	4	12	0.0	0	0	Dynamic	4/4	1	1	0						p					
4	4	12	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	47						
4	4	13	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	48						
4	4	29/2	0.0	5/8	5/8	Dynamic	4/4	1	1	0						f					
4	4	29/2	0.0	5/8	5/8	Chord	4/4	1	1	0	grace32		1/32	1	49						
4	4	29/2	0.0	5/8	5/8	Chord	4/4	1	1	0	grace32		1/32	1	50						
4	4	29/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	51						7
4	4	15	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	52						7
4	4	31/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	53						
4	4	12	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	54						8
4	4	49/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	55						8
4	4	25/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	56						8
4	4	51/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	57						
4	4	13	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	58						9
4	4	53/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	59						9
4	4	27/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	60						9
4	4	55/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	61						
4	4	14	0.0	1/2	1/2	Dynamic	4/4	2	1	0						f					
4	4	14	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	62						10
4	4	57/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	63						10
4	4	29/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	64						10
4	4	59/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	65						
4	4	15	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	66						11
4	4	61/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	67						11
4	4	31/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	68						11
4	4	63/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	69						
5	5	16	0.0	0	0	Dynamic	4/4	1	1	0						p					
5	5	16	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	70		ornamentTrill				
5	5	67/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32			1/32	1	71						
5	5	135/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32			1/32	1	72						
5	5	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	73						
5	5	37/2	0.0	5/8	5/8	Dynamic	4/4	1	1	0						f					
5	5	37/2	0.0	5/8	5/8	Chord	4/4	1	1	0	grace32		1/32	1	74						
5	5	37/2	0.0	5/8	5/8	Chord	4/4	1	1	0	grace32		1/32	1	75						
5	5	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	76						12
