mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
4	4	25/2	0.5	1/8	1/8	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
4	4	13	0.5	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
4	4	27/2	0.5	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	14	1.0	1/2	1/2	4/4	2	1		I(974)}	Eb	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
4	4	15	1.0	3/4	3/4	4/4	2	1		I|PAC	Eb	I		I		I					PAC		M	0	0	0, 4, 1		0	0
5	5	16	1.0	0	0	4/4	2	1		V{	Eb	I		V		V						{	M	0	0	1, 5, 2		1	1
5	5	17	1.0	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
5	5	18	2.0	1/2	1/2	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	20	1.0	0	0	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
6	6	21	1.0	1/4	1/4	4/4	2	1		I(4^2)	Eb	I		I(4^2)		I			4^2				M	0	0	0, 2, -1, 1		0	0
6	6	22	2.0	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
7	7	24	1.0	0	0	4/4	2	1		IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
7	7	25	1.0	1/4	1/4	4/4	2	1		i6	Eb	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
7	7	26	1.0	1/2	1/2	4/4	2	1		V7/V	Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
7	7	27	1.0	3/4	3/4	4/4	2	1		#viio7/vi	Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
8	8	28	1.0	0	0	4/4	2	1		vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
8	8	29	1.0	1/4	1/4	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
8	8	30	1.0	1/2	1/2	4/4	2	1		V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
8	8	31	1.0	3/4	3/4	4/4	2	1		V|HC	Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
9	9	32	1.5	0	0	4/4	2	1		I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
9	9	67/2	0.5	3/8	3/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
9	9	34	1.5	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
9	9	71/2	0.5	7/8	7/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
10	10	36	0.5	0	0	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
10	10	73/2	0.5	1/8	1/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
10	10	37	0.5	1/4	1/4	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
10	10	75/2	0.5	3/8	3/8	4/4	2	1		IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
10	10	38	1.0	1/2	1/2	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
10	10	39	1.0	3/4	3/4	4/4	2	1		V|HC	Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
11	11	40	1.0	0	0	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
11	11	41	0.5	1/4	1/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
11	11	83/2	0.5	3/8	3/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
11	11	42	0.5	1/2	1/2	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
11	11	85/2	0.5	5/8	5/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
11	11	43	0.5	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
11	11	87/2	0.5	7/8	7/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
12	12	44	0.5	0	0	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	12	89/2	0.5	1/8	1/8	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
12	12	45	0.5	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
12	12	91/2	0.5	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	46	1.0	1/2	1/2	4/4	2	1		I(974)}	Eb	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
12	12	47	1.0	3/4	3/4	4/4	2	1		I|PAC	Eb	I		I		I					PAC		M	0	0	0, 4, 1		0	0
13	13	48	2.0	0	0	4/4	2	1		vi.i{	Eb	vi		i		i						{	m	0	1	0, -3, 1		0	0
13	13	50	2.0	1/2	1/2	4/4	2	1		#viio7	Eb	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
14	14	52	1.0	0	0	4/4	2	1		i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
14	14	53	0.5	1/4	1/4	4/4	2	1		iio64	Eb	vi		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
14	14	107/2	0.5	3/8	3/8	4/4	2	1		viio7/V	Eb	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
14	14	54	1.0	1/2	1/2	4/4	2	1		V(64)}	Eb	vi		V(64)		V			64			}	M	0	1	1, 0, -3		1	1
14	14	55	1.0	3/4	3/4	4/4	2	1		V|HC	Eb	vi		V		V					HC		M	0	1	1, 5, 2		1	1
15	15	56	1.0	0	0	4/4	2	1		iii.bII6{	Eb	iii		bII6		bII		6				{	M	0	1	-1, -4, -5		-5	-1
15	15	57	0.5	1/4	1/4	4/4	2	1		#viio43(2)	Eb	iii		#viio43(2)		#vii	o	43	2				o7	0	1	-1, -4, 0, 2		5	-1
15	15	115/2	0.5	3/8	3/8	4/4	2	1		#viio43	Eb	iii		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
15	15	58	1.0	1/2	1/2	4/4	2	1		i6	Eb	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
15	15	59	0.5	3/4	3/4	4/4	2	1		viio6(2)/V	Eb	iii		viio6(2)/V		vii	o	6	2	V			o	0	1	3, 0, 1		6	3
15	15	119/2	0.5	7/8	7/8	4/4	2	1		viio6/V	Eb	iii		viio6/V		vii	o	6		V			o	0	1	3, 0, 6		6	3
16	16	60	0.5	0	0	4/4	2	1		V	Eb	iii		V		V							M	0	1	1, 5, 2		1	1
16	16	121/2	0.5	1/8	1/8	4/4	2	1		VI	Eb	iii		VI		VI							M	0	1	-4, 0, -3		-4	-4
16	16	61	0.5	1/4	1/4	4/4	2	1		iio6	Eb	iii		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
16	16	123/2	0.5	3/8	3/8	4/4	2	1		V	Eb	iii		V		V							M	0	1	1, 5, 2		1	1
16	16	62	0.75	1/2	1/2	4/4	2	1		i|PAC}	Eb	iii		i		i					PAC	}	m	0	1	0, -3, 1		0	0
16	16	251/4	1.25	11/16	11/16	4/4	2	1		vi.V7	Eb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
17	17	64	1.0	0	0	4/4	2	1		I.V7/ii{	Eb	I		V7/ii		V		7		ii		{	Mm7	0	0	3, 7, 4, 1		3	3
17	17	65	1.0	1/4	1/4	4/4	2	1		V(64)/ii	Eb	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
17	17	66	1.0	1/2	1/2	4/4	2	1		V7/ii	Eb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
17	17	67	1.0	3/4	3/4	4/4	2	1		V(64)/ii	Eb	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
18	18	68	1.0	0	0	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	69	1.0	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
18	18	70	1.0	1/2	1/2	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	71	1.0	3/4	3/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
19	19	72	1.0	0	0	4/4	2	1		vi.viio6/V	Eb	vi		viio6/V		vii	o	6		V			o	0	1	3, 0, 6		6	3
19	19	73	1.0	1/4	1/4	4/4	2	1		V65	Eb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
19	19	74	1.0	1/2	1/2	4/4	2	1		I	Eb	vi		I		I							M	0	1	0, 4, 1		0	0
19	19	75	1.0	3/4	3/4	4/4	2	1		VI	Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
20	20	76	2.0	0	0	4/4	2	1		bII6	Eb	vi		bII6		bII		6					M	0	1	-1, -4, -5		-5	-1
20	20	78	1.0	1/2	1/2	4/4	2	1		V(64)}	Eb	vi		V(64)		V			64			}	M	0	1	1, 0, -3		1	1
20	20	79	1.0	3/4	3/4	4/4	2	1		V|HC	Eb	vi		V		V					HC		M	0	1	1, 5, 2		1	1
21	21	80	2.0	0	0	4/4	2	1		i{	Eb	vi		i		i						{	m	0	1	0, -3, 1		0	0
21	21	82	2.0	1/2	1/2	4/4	2	1		#viio7	Eb	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
22	22	84	1.0	0	0	4/4	2	1		i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
22	22	85	0.5	1/4	1/4	4/4	2	1		iio64	Eb	vi		iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
22	22	171/2	0.5	3/8	3/8	4/4	2	1		viio7/V	Eb	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
22	22	86	1.0	1/2	1/2	4/4	2	1		V(64)}	Eb	vi		V(64)		V			64			}	M	0	1	1, 0, -3		1	1
22	22	87	1.0	3/4	3/4	4/4	2	1		V|HC	Eb	vi		V		V					HC		M	0	1	1, 5, 2		1	1
23	23	88	1.0	0	0	4/4	2	1		i{	Eb	vi		i		i						{	m	0	1	0, -3, 1		0	0
23	23	89	0.5	1/4	1/4	4/4	2	1		i6(2)	Eb	vi		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
23	23	179/2	0.5	3/8	3/8	4/4	2	1		i6	Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
23	23	90	1.0	1/2	1/2	4/4	2	1		iv	Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
23	23	91	0.5	3/4	3/4	4/4	2	1		It6(2)	Eb	vi		It6(2)	It	vii	o	6	b32	V			It	0	1	-4, 0, 1		6	-4
23	23	183/2	0.5	7/8	7/8	4/4	2	1		It6	Eb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
24	24			0	0	4/4	2	1	1	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
24	24			1/8	1/8	4/4	2	1	1	VI	Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
24	24			1/4	1/4	4/4	2	1	1	iio6	Eb	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
24	24			3/8	3/8	4/4	2	1	1	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
24	24			1/2	1/2	4/4	2	1	1	i|PAC}	Eb	vi		i		i					PAC	}	m	0	1	0, -3, 1		0	0
24	24			7/8	7/8	4/4	2	1	1	V/iv	Eb	vi		V/iv		V				iv			M	0	1	0, 4, 1		0	0
25	24	92	0.5	0	0	4/4	2	1	2	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
25	24	185/2	0.5	1/8	1/8	4/4	2	1	2	VI	Eb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
25	24	93	0.5	1/4	1/4	4/4	2	1	2	iio6	Eb	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
25	24	187/2	0.5	3/8	3/8	4/4	2	1	2	V	Eb	vi		V		V							M	0	1	1, 5, 2		1	1
25	24	94	1.0	1/2	1/2	4/4	2	1	2	i|PAC}	Eb	vi		i		i					PAC	}	m	0	1	0, -3, 1		0	0
25	24	95	3.0	3/4	3/4	4/4	2	1	2	I.V6/ii	Eb	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
26	25	98	1.0	1/2	1/2	4/4	2	1		ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
26	25	99	2.0	3/4	3/4	4/4	2	1		viio7	Eb	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
27	26	101	1.0	1/4	1/4	4/4	2	1		V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
27	26	102	2.0	1/2	1/2	4/4	2	1		V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
28	27	104	4.0	0	0	4/4	2	1		V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
29	28	108	1.5	0	0	4/4	2	1		I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
29	28	219/2	0.5	3/8	3/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
29	28	110	1.5	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
29	28	223/2	0.5	7/8	7/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
30	29	112	0.5	0	0	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
30	29	225/2	0.5	1/8	1/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
30	29	113	0.5	1/4	1/4	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	227/2	0.5	3/8	3/8	4/4	2	1		IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
30	29	114	1.0	1/2	1/2	4/4	2	1		V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
30	29	115	1.0	3/4	3/4	4/4	2	1		V|HC	Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
31	30	116	1.0	0	0	4/4	2	1		I6{	Eb	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
31	30	117	0.5	1/4	1/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
31	30	235/2	0.5	3/8	3/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
31	30	118	0.5	1/2	1/2	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
31	30	237/2	0.5	5/8	5/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
31	30	119	0.5	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
31	30	239/2	0.5	7/8	7/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
32	31	120	0.5	0	0	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	241/2	0.5	1/8	1/8	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
32	31	121	0.5	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
32	31	243/2	0.5	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	31	122	1.0	1/2	1/2	4/4	2	1		I(974)}	Eb	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
32	31	123	1.0	3/4	3/4	4/4	2	1		I|PAC	Eb	I		I		I					PAC		M	0	0	0, 4, 1		0	0
33	32	124	1.0	0	0	4/4	2	1		IV.I{	Eb	IV		I		I						{	M	0	0	0, 4, 1		0	0
33	32	125	1.0	1/4	1/4	4/4	2	1		V43	Eb	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
33	32	126	0.5	1/2	1/2	4/4	2	1		I6	Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
33	32	253/2	0.5	5/8	5/8	4/4	2	1		I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
33	32	127	0.5	3/4	3/4	4/4	2	1		V6	Eb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
33	32	255/2	0.5	7/8	7/8	4/4	2	1		V	Eb	IV		V		V							M	0	0	1, 5, 2		1	1
34	33	128	1.0	0	0	4/4	2	1		V65	Eb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
34	33	129	1.0	1/4	1/4	4/4	2	1		I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
34	33	130	0.5	1/2	1/2	4/4	2	1		V6	Eb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
34	33	261/2	0.5	5/8	5/8	4/4	2	1		V	Eb	IV		V		V							M	0	0	1, 5, 2		1	1
34	33	131	1.0	3/4	3/4	4/4	2	1		I	Eb	IV		I		I							M	0	0	0, 4, 1		0	0
35	34	132	1.0	0	0	4/4	2	1		V2/vi	Eb	IV		V2/vi		V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
35	34	133	1.0	1/4	1/4	4/4	2	1		vi6	Eb	IV		vi6		vi		6					m	0	0	0, 4, 3		3	0
35	34	134	1.0	1/2	1/2	4/4	2	1		I.V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	34	135	1.0	3/4	3/4	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	35	136	1.0	0	0	4/4	2	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
36	35	137	0.5	1/4	1/4	4/4	2	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
36	35	275/2	0.5	3/8	3/8	4/4	2	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	35	138	1.5	1/2	1/2	4/4	2	1		I|PAC}	Eb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
36	35	279/2	0.5	7/8	7/8	4/4	2	1		V7/IV	Eb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
37	36	140	1.0	0	0	4/4	2	1		viio43/V{	Eb	I		viio43/V		vii	o	43		V		{	o7	0	0	0, -3, 6, 3		6	0
37	36	141	1.0	1/4	1/4	4/4	2	1		V2/V	Eb	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
37	36	142	1.0	1/2	1/2	4/4	2	1		V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
37	36	143	1.0	3/4	3/4	4/4	2	1		V2/IV	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
38	37	144	1.0	0	0	4/4	2	1		IV.V65/IV	Eb	IV		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
38	37	145	0.5	1/4	1/4	4/4	2	1		IV	Eb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	37	291/2	0.5	3/8	3/8	4/4	2	1		ii	Eb	IV		ii		ii							m	0	0	2, -1, 3		2	2
38	37	146	1.0	1/2	1/2	4/4	2	1		V(64)}	Eb	IV		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
38	37	147	1.0	3/4	3/4	4/4	2	1		V|HC	Eb	IV		V		V					HC		M	0	0	1, 5, 2		1	1
39	38	148	1.0	0	0	4/4	2	1		vi{	Eb	IV		vi		vi						{	m	0	0	3, 0, 4		3	3
39	38	149	1.0	1/4	1/4	4/4	2	1		V2/V	Eb	IV		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
39	38	150	1.0	1/2	1/2	4/4	2	1		V65	Eb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
39	38	151	1.0	3/4	3/4	4/4	2	1		V2	Eb	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	39	152	0.5	0	0	4/4	2	1		I6	Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	305/2	0.5	1/8	1/8	4/4	2	1		ii6	Eb	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
40	39	153	0.5	1/4	1/4	4/4	2	1		V(64)	Eb	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
40	39	307/2	0.5	3/8	3/8	4/4	2	1		V7	Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	154	1.0	1/2	1/2	4/4	2	1		I(94)}	Eb	IV		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
40	39	155	1.0	3/4	3/4	4/4	2	1		I|PAC	Eb	IV		I		I					PAC		M	0	0	0, 4, 1		0	0
41	40	156	1.0	0	0	4/4	2	1		I.V6/ii{	Eb	I		V6/ii		V		6		ii		{	M	0	0	7, 4, 3		3	7
41	40	157	1.0	1/4	1/4	4/4	2	1		ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
41	40	158	1.0	1/2	1/2	4/4	2	1		V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
41	40	159	1.0	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
42	41	160	2.0	0	0	4/4	2	1		viio65/V	Eb	I		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
42	41	162	1.0	1/2	1/2	4/4	2	1		V[V|HC}	Eb	I	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
42	41	163	1.0	3/4	3/4	4/4	2	1		viio43/V	Eb	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
43	42	164	1.0	0	0	4/4	2	1		V	Eb	I	V	V		V							M	0	0	1, 5, 2		1	1
43	42	165	1.0	1/4	1/4	4/4	2	1		viio43/V	Eb	I	V	viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
43	42	166	4.0	1/2	1/2	4/4	2	1		V7	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	170	1.0	1/2	1/2	4/4	2	1		V7(4)	Eb	I	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
44	43	171	1.0	3/4	3/4	4/4	2	1		V7]	Eb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	44	172	1.5	0	0	4/4	2	1		I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
45	44	347/2	0.5	3/8	3/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
45	44	174	1.5	1/2	1/2	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
45	44	351/2	0.5	7/8	7/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
46	45	176	0.5	0	0	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
46	45	353/2	0.5	1/8	1/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
46	45	177	0.5	1/4	1/4	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
46	45	355/2	0.5	3/8	3/8	4/4	2	1		IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
46	45	178	1.0	1/2	1/2	4/4	2	1		V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
46	45	179	1.0	3/4	3/4	4/4	2	1		V|HC	Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
47	46	180	1.0	0	0	4/4	2	1		I6{	Eb	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
47	46	181	0.5	1/4	1/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
47	46	363/2	0.5	3/8	3/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
47	46	182	0.5	1/2	1/2	4/4	2	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
47	46	365/2	0.5	5/8	5/8	4/4	2	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
47	46	183	0.5	3/4	3/4	4/4	2	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
47	46	367/2	0.5	7/8	7/8	4/4	2	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
