mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	8.0	0	0	4/4	2	1	c.i{		c	i		i		i						{	m	1	1	0, -3, 1		0	0
3	3	8	8	4.0	0	0	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
4	4	12	12	4.0	0	0	4/4	2	1	#viio65		c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
5	5	16	16	8.0	0	0	4/4	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
7	7	24	24	4.0	0	0	4/4	2	1	#viio65		c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
8	8	28	28	4.0	0	0	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
9	9	32	32	3.0	0	0	4/4	2	1	V[V		c	i	V	V		V							M	1	1	1, 5, 2		1	1
9	9	35	35	1.0	3/4	3/4	4/4	2	1	V(64)		c	i	V	V(64)		V			64				M	1	1	1, 0, -3		1	1
10	10	36	36	1.0	0	0	4/4	2	1	viio7/V		c	i	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
10	10	37	37	1.0	1/4	1/4	4/4	2	1	V7		c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	38	38	1.0	1/2	1/2	4/4	2	1	I6(2)		c	i	V	I6(2)		I		6	2				M	1	1	4, 1, 2		0	4
10	10	39	39	1.0	3/4	3/4	4/4	2	1	i6		c	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
11	11	40	40	1.0	0	0	4/4	2	1	V7(4)		c	i	V	V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
11	11	41	41	2.0	1/4	1/4	4/4	2	1	V7		c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	11	43	43	1.0	3/4	3/4	4/4	2	1	V(64)		c	i	V	V(64)		V			64				M	1	1	1, 0, -3		1	1
12	12	44	44	1.0	0	0	4/4	2	1	viio2/V		c	i	V	viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
12	12	45	45	1.0	1/4	1/4	4/4	2	1	V7		c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
12	12	46	46	1.0	1/2	1/2	4/4	2	1	I(2)		c	i	V	I(2)		I			2				M	1	1	2, 4, 1		0	2
12	12	47	47	1.0	3/4	3/4	4/4	2	1	i		c	i	V	i		i							m	1	1	0, -3, 1		0	0
13	13	48	48	1.0	0	0	4/4	2	1	V(4)		c	i	V	V(4)		V			4				M	1	1	1, 0, 2		1	1
13	13	49	49	1.0	1/4	1/4	4/4	2	1	V]		c	i	V	V		V							M	1	1	1, 5, 2		1	1
13	13	50	50	2.0	1/2	1/2	4/4	2	1	#viio43		c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
14	14	52	52	1.0	0	0	4/4	2	1	i6(#762)		c	i		i6(#762)		i		6	#762				m	1	1	-3, -4, 2, 5		0	-3
14	14	53	53	1.0	1/4	1/4	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
14	14	54	54	2.0	1/2	1/2	4/4	2	1	V65		c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
15	15	56	56	2.0	0	0	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
15	15	58	58	2.0	1/2	1/2	4/4	2	1	#viio43		c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
16	16	60	60	1.0	0	0	4/4	2	1	i6(#762)		c	i		i6(#762)		i		6	#762				m	1	1	-3, -4, 2, 5		0	-3
16	16	61	61	1.0	1/4	1/4	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
16	16	62	62	2.0	1/2	1/2	4/4	2	1	#viio6		c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
17	17	64	64	2.0	0	0	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
17	17	66	66	2.0	1/2	1/2	4/4	2	1	iio6		c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
18	18	68	68	2.0	0	0	4/4	2	1	V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
18	18	70	70	2.0	1/2	1/2	4/4	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
19	19	72	72	8.0	0	0	4/4	2	1	i|PAC}		c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
21	21	80	80	8.0	0	0	4/4	2	1	III.V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
23	23	88	88	2.0	0	0	4/4	2	1	I{		c	III		I		I						{	M	1	0	0, 4, 1		0	0
23	23	90	90	1.0	1/2	1/2	4/4	2	1	V43		c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
23	23	91	91	1.0	3/4	3/4	4/4	2	1	V2		c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
24	24	92	92	1.0	0	0	4/4	2	1	I6		c	III		I6		I		6					M	1	0	4, 1, 0		0	4
24	24	93	93	1.0	1/4	1/4	4/4	2	1	I		c	III		I		I							M	1	0	0, 4, 1		0	0
24	24	94	94	1.0	1/2	1/2	4/4	2	1	V6		c	III		V6		V		6					M	1	0	5, 2, 1		1	5
24	24	95	95	1.0	3/4	3/4	4/4	2	1	V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
25	25	96	96	2.0	0	0	4/4	2	1	I		c	III		I		I							M	1	0	0, 4, 1		0	0
25	25	98	98	1.0	1/2	1/2	4/4	2	1	V43		c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
25	25	99	99	1.0	3/4	3/4	4/4	2	1	V2		c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
26	26	100	100	1.0	0	0	4/4	2	1	I6		c	III		I6		I		6					M	1	0	4, 1, 0		0	4
26	26	101	101	1.0	1/4	1/4	4/4	2	1	I		c	III		I		I							M	1	0	0, 4, 1		0	0
26	26	102	102	1.0	1/2	1/2	4/4	2	1	V6		c	III		V6		V		6					M	1	0	5, 2, 1		1	5
26	26	103	103	1.0	3/4	3/4	4/4	2	1	V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
27	27	104	104	2.0	0	0	4/4	2	1	I		c	III		I		I							M	1	0	0, 4, 1		0	0
27	27	106	106	2.0	1/2	1/2	4/4	2	1	V6		c	III		V6		V		6					M	1	0	5, 2, 1		1	5
28	28	108	108	4.0	0	0	4/4	2	1	vi7		c	III		vi7		vi		7					mm7	1	0	3, 0, 4, 1		3	3
29	29	112	112	4.0	0	0	4/4	2	1	V43/V		c	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
30	30	116	116	1.0	0	0	4/4	2	1	V(2)}		c	III		V(2)		V			2			}	M	1	0	3, 5, 2		1	3
30	30	117	117	1.0	1/4	1/4	4/4	2	1	V|HC		c	III		V		V					HC		M	1	0	1, 5, 2		1	1
30	30	118	118	2.0	1/2	1/2	4/4	2	1	iv6	It6	c	III		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
31	31	120	120	2.0	0	0	4/4	2	1	V		c	III		V		V							M	1	0	1, 5, 2		1	1
31	31	122	122	2.0	1/2	1/2	4/4	2	1	iv6	It6	c	III		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
32	32	124	124	2.0	0	0	4/4	2	1	V		c	III		V		V							M	1	0	1, 5, 2		1	1
32	32	126	126	2.0	1/2	1/2	4/4	2	1	iv6	It6	c	III		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
33	33	128	128	1.0	0	0	4/4	2	1	V		c	III		V		V							M	1	0	1, 5, 2		1	1
33	33	129	129	1.0	1/4	1/4	4/4	2	1	iv6	It6	c	III		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
33	33	130	130	1.0	1/2	1/2	4/4	2	1	V		c	III		V		V							M	1	0	1, 5, 2		1	1
33	33	131	131	1.0	3/4	3/4	4/4	2	1	iv6	It6	c	III		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
34	34	132	132	4.0	0	0	4/4	2	1	V		c	III		V		V							M	1	0	1, 5, 2		1	1
35	35	136	136	4.0	0	0	4/4	2	1	V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
36	36	140	140	2.0	0	0	4/4	2	1	I6{		c	III		I6		I		6				{	M	1	0	4, 1, 0		0	4
36	36	142	142	1.0	1/2	1/2	4/4	2	1	V64		c	III		V64		V		64					M	1	0	2, 1, 5		1	2
36	36	143	143	1.0	3/4	3/4	4/4	2	1	I6		c	III		I6		I		6					M	1	0	4, 1, 0		0	4
37	37	144	144	2.0	0	0	4/4	2	1	#viio6/ii		c	III		#viio6/ii		#vii	o	6		ii			o	1	0	4, 1, 7		7	4
37	37	146	146	5.0	1/2	1/2	4/4	2	1	V2		c	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
38	38	151	151	1.0	3/4	3/4	4/4	2	1	I6		c	III		I6		I		6					M	1	0	4, 1, 0		0	4
39	39	152	152	2.0	0	0	4/4	2	1	V65(4)		c	III		V65(4)		V		65	4				Mm7	1	0	0, 2, -1, 1		1	0
39	39	154	154	2.0	1/2	1/2	4/4	2	1	V65		c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
40	40	156	156	2.0	0	0	4/4	2	1	V6		c	III		V6		V		6					M	1	0	5, 2, 1		1	5
40	40	158	158	1.0	1/2	1/2	4/4	2	1	vi7		c	III		vi7		vi		7					mm7	1	0	3, 0, 4, 1		3	3
40	40	159	159	1.0	3/4	3/4	4/4	2	1	V6		c	III		V6		V		6					M	1	0	5, 2, 1		1	5
41	41	160	160	2.0	0	0	4/4	2	1	V+6		c	III		V+6		V	+	6					+	1	0	5, 9, 1		1	5
41	41	162	162	2.0	1/2	1/2	4/4	2	1	I		c	III		I		I							M	1	0	0, 4, 1		0	0
42	42	164	164	3.0	0	0	4/4	2	1	I64		c	III		I64		I		64					M	1	0	1, 0, 4		0	1
42	42	167	167	1.0	3/4	3/4	4/4	2	1	I6		c	III		I6		I		6					M	1	0	4, 1, 0		0	4
43	43	168	168	2.0	0	0	4/4	2	1	V43		c	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
43	43	170	170	4.0	1/2	1/2	4/4	2	1	I}		c	III		I		I						}	M	1	0	0, 4, 1		0	0
44	44	172	172	0.0	0	0	4/4	2	1	{		c	III										{		1	0				
44	44	174	174	2.0	1/2	1/2	4/4	2	1	It6/ii		c	III		It6/ii	It	vii	o	6	b3	V/ii			It	1	0	-2, 2, 8		8	-2
45	45	176	176	1.0	0	0	4/4	2	1	V/ii		c	III		V/ii		V				ii			M	1	0	3, 7, 4		3	3
45	45	177	177	3.0	1/4	1/4	4/4	2	1	#viio43/ii		c	III		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
46	46	180	180	4.0	0	0	4/4	2	1	ii6		c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
47	47	184	184	2.0	0	0	4/4	2	1	V(64)		c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
47	47	186	186	1.0	1/2	1/2	4/4	2	1	V7(4)		c	III		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
47	47	187	187	1.0	3/4	3/4	4/4	2	1	#viio7/vi		c	III		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
48	48	188	188	4.0	0	0	4/4	2	1	vi|DC		c	III		vi		vi					DC		m	1	0	3, 0, 4		3	3
49	49	192	192	2.0	0	0	4/4	2	1	I		c	III		I		I							M	1	0	0, 4, 1		0	0
49	49	194	194	2.0	1/2	1/2	4/4	2	1	It6/ii		c	III		It6/ii	It	vii	o	6	b3	V/ii			It	1	0	-2, 2, 8		8	-2
50	50	196	196	1.0	0	0	4/4	2	1	V/ii		c	III		V/ii		V				ii			M	1	0	3, 7, 4		3	3
50	50	197	197	3.0	1/4	1/4	4/4	2	1	#viio43/ii		c	III		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
51	51	200	200	4.0	0	0	4/4	2	1	ii6		c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
52	52	204	204	16.0	0	0	4/4	2	1	ii		c	III		ii		ii							m	1	0	2, -1, 3		2	2
56	56	220	220	2.0	0	0	4/4	2	1	ii6		c	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
56	56	222	222	2.0	1/2	1/2	4/4	2	1	viio7/V		c	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
57	57	224	224	6.0	0	0	4/4	2	1	V(64)		c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
58	58	230	230	1.0	1/2	1/2	4/4	2	1	V7(4)		c	III		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
58	58	231	231	1.0	3/4	3/4	4/4	2	1	V7		c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
59	59	232	232	2.0	0	0	4/4	2	1	I|PAC}{		c	III		I		I					PAC	}{	M	1	0	0, 4, 1		0	0
59	59	234	234	2.0	1/2	1/2	4/4	2	1	V65		c	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
60	60	236	236	2.0	0	0	4/4	2	1	I		c	III		I		I							M	1	0	0, 4, 1		0	0
60	60	238	238	2.0	1/2	1/2	4/4	2	1	viio6		c	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
61	61	240	240	2.0	0	0	4/4	2	1	I6		c	III		I6		I		6					M	1	0	4, 1, 0		0	4
61	61	242	242	2.0	1/2	1/2	4/4	2	1	IV		c	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
62	62	244	244	2.0	0	0	4/4	2	1	V(64)		c	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
