Warnings encountered during the last execution of ms3 review (v1.1.0)
=====================================================================

Chord labels where the ratio of colored notes vs. all notes in a segment lies above 0.6:
                                       mc   mn mc_onset         label        chord_tones added_tones  n_colored  n_untouched  count_ratio
mozart_piano_sonatas MS3/K281-1.mscx   68   68     7/16            V2     (-3, -1, 3, 0)          ()          4            1     0.800000
                     MS3/K281-1.mscx   69   69        0            V6         (3, 0, -1)          ()          8            5     0.615385
                     MS3/K281-3.mscx  133  132        0           ii6         (-3, 1, 0)          ()         18           10     0.642857
                     MS3/K282-2.mscx   14   12        0  I.viio43/ii{  (-8, -11, -2, -5)          ()          5            0     1.000000
                     MS3/K283-3.mscx  124  124        0           VI6          (4, 1, 0)          ()          4            2     0.666667
                     MS3/K283-3.mscx  128  128        0           VI6          (4, 1, 0)          ()          6            3     0.666667
                     MS3/K283-3.mscx  128  128     5/16     #viio64/v         (4, 10, 7)          ()          1            0     1.000000
                     MS3/K284-1.mscx   44   44        0       I|PAC}{          (3, 7, 4)          ()          4            2     0.666667
                     MS3/K284-1.mscx   44   44      1/4            vi          (6, 3, 7)          ()          4            2     0.666667
                     MS3/K284-1.mscx   44   44      1/2            IV          (2, 6, 3)          ()          4            2     0.666667
                     MS3/K284-1.mscx   44   44      3/4            ii          (5, 2, 6)          ()          4            2     0.666667
                     MS3/K284-1.mscx  116  116        0       I|PAC}{          (2, 6, 3)          ()          4            2     0.666667
                     MS3/K284-1.mscx  116  116      1/4            vi          (5, 2, 6)          ()          4            2     0.666667
                     MS3/K284-1.mscx  116  116      1/2            IV          (1, 5, 2)          ()          4            2     0.666667
                     MS3/K284-1.mscx  116  116      3/4            ii          (4, 1, 5)          ()          4            2     0.666667
                     MS3/K284-2.mscx   11   11      1/2             V          (4, 8, 5)          ()          4            1     0.800000
                     MS3/K284-3.mscx   29   25        0          I.V{          (3, 7, 4)          ()          4            2     0.666667
                     MS3/K284-3.mscx   46   41        0             V          (4, 8, 5)          ()          2            1     0.666667
                     MS3/K284-3.mscx   56   50        0             V          (3, 7, 4)          ()          2            1     0.666667
                     MS3/K284-3.mscx  178  159      1/2             V          (4, 8, 5)          ()          6            2     0.750000
                     MS3/K284-3.mscx  232  207      1/2            vi          (5, 2, 6)          ()          5            3     0.625000
                     MS3/K284-3.mscx  242  216      1/2            vi          (5, 2, 6)          ()          5            3     0.625000
                     MS3/K309-1.mscx   85   85      1/4            IV          (2, 6, 3)          ()          4            2     0.666667
                     MS3/K309-1.mscx  151  151      1/4            iv        (-1, -4, 0)          ()          4            2     0.666667
                     MS3/K309-2.mscx    5    5      5/8           iv6       (-5, -1, -2)          ()          3            1     0.750000
                     MS3/K309-2.mscx   60   60      5/8         V2/iv     (-3, -1, 3, 0)          ()          3            1     0.750000
                     MS3/K309-2.mscx   62   62      5/8          ii64         (2, 1, -2)          ()          5            0     1.000000
                     MS3/K309-2.mscx   70   70      3/8            V6          (4, 1, 0)          ()          4            0     1.000000
                     MS3/K309-2.mscx   74   74     1/16         viio6         (1, -2, 4)          ()          4            0     1.000000
                     MS3/K309-3.mscx   52   51        0            V}          (2, 6, 3)          ()         16            8     0.666667
                     MS3/K309-3.mscx  140  139      1/4             V          (1, 5, 2)          ()          4            2     0.666667
                     MS3/K309-3.mscx  142  141        0             V          (1, 5, 2)          ()         16           10     0.615385
                     MS3/K309-3.mscx  210  209      1/4            iv        (-1, -4, 0)          ()          4            2     0.666667
                     MS3/K310-1.mscx   36   36        0             I          (0, 4, 1)          ()          8            5     0.615385
                     MS3/K310-1.mscx   59   59      1/2          ii%7       (6, 3, 0, 4)          ()          9            5     0.642857
                     MS3/K310-1.mscx   61   61        0       V65/VII       (7, 4, 1, 3)          ()          9            5     0.642857
                     MS3/K310-1.mscx   61   61      1/2       #viio7]       (9, 6, 3, 0)          ()          9            5     0.642857
                     MS3/K310-1.mscx   63   63      1/2          ii%7      (5, 2, -1, 3)          ()          9            5     0.642857
                     MS3/K310-1.mscx   65   65        0       V65/VII       (6, 3, 0, 2)          ()          9            5     0.642857
                     MS3/K310-1.mscx   65   65      1/2       #viio7]      (8, 5, 2, -1)          ()          9            5     0.642857
                     MS3/K310-1.mscx   67   67      1/2          ii%7      (4, 1, -2, 2)          ()          9            5     0.642857
                     MS3/K310-1.mscx   69   69        0       V65/VII      (5, 2, -1, 1)          ()          9            5     0.642857
                     MS3/K310-1.mscx   69   69      1/2       #viio7]      (7, 4, 1, -2)          ()          9            5     0.642857
                     MS3/K310-1.mscx  117  117        0             i          (3, 0, 4)          ()          8            5     0.615385
                     MS3/K310-3.mscx   14   14      3/8          iv64         (3, 2, -1)          ()          2            0     1.000000
                     MS3/K330-2.mscx   44   39        0     #viio(64)         (4, -4, 0)          ()          6            3     0.666667
                     MS3/K331-1.mscx  109  108      1/2             I          (3, 7, 4)          ()          8            5     0.615385
                     MS3/K332-1.mscx   92   92        0            IV         (-1, 3, 0)          ()          4            2     0.666667
                     MS3/K332-1.mscx  228  228        0            IV        (-2, 2, -1)          ()          4            2     0.666667
                     MS3/K332-2.mscx    7    7     5/16          V7/V      (1, 5, 2, -1)          ()          6            3     0.666667
                     MS3/K332-2.mscx   11   11      1/4            IV        (-2, 2, -1)          ()          5            3     0.625000
                     MS3/K332-2.mscx   15   15      1/4            IV        (-2, 2, -1)          ()          5            3     0.625000
                     MS3/K332-2.mscx   17   17      3/8        V65/IV     (3, 0, -3, -1)          ()          2            1     0.666667
                     MS3/K332-2.mscx   31   31      1/4            IV        (-3, 1, -2)          ()          5            3     0.625000
                     MS3/K332-2.mscx   35   35      1/4            IV        (-3, 1, -2)          ()         10            6     0.625000
                     MS3/K332-2.mscx   37   37      3/8        V65/IV    (2, -1, -4, -2)          ()          2            1     0.666667
                     MS3/K332-3.mscx  159  159        0         viio7     (4, 1, -2, -5)          ()          3            0     1.000000
                     MS3/K333-1.mscx   35   34        0          vii7       (4, 1, 5, 2)          ()          2            1     0.666667
                     MS3/K333-1.mscx   51   50      3/8          V7/V      (1, 5, 2, -1)          ()          3            0     1.000000
                     MS3/K333-1.mscx  123  121      1/2           V65     (3, 0, -3, -1)          ()          3            1     0.750000
                     MS3/K333-1.mscx  128  126        0         V|HC}         (-1, 3, 0)          ()         11            7     0.611111
                     MS3/K533-1.mscx   78   77      1/4     V(b94)/ii          (3, 2, 4)       (-9,)          1            0     1.000000
                     MS3/K533-1.mscx  212  210      1/4     V(b94)/ii          (2, 1, 3)      (-10,)          1            0     1.000000
                     MS3/K533-3.mscx   42   42      1/2             I         (-1, 3, 0)          ()          2            1     0.666667
