mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	11	11a	32	32	1.0	1/2	1/2	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	12	12	12a	33	33	1.0	0	0	3/4	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
12	12	12	12a	34	34	1.0	1/4	1/4	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
12	12	12	12a	35	35	1.0	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
13	13	13	13a	36	36	2.0	0	0	3/4	2	1	I|PAC}{		F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
13	13	13	13a	38	38	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	14	14a	39	39	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
14	14	14	14a	40	40	1.0	1/4	1/4	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
14	14	14	14a	41	41	1.0	1/2	1/2	3/4	2	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
15	15	15	15a	42	42	2.0	0	0	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	15	15a	44	44	1.0	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
16	16	16	16a	45	45	1.0	0	0	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
16	16	16	16a	46	46	1.0	1/4	1/4	3/4	2	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
16	16	16	16a	47	47	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	17	17a	48	48	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
17	17	17	17a	49	49	1.0	1/4	1/4	3/4	2	1	vi6		F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
17	17	17	17a	50	50	1.0	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
18	18	18	18a	51	51	1.0	0	0	3/4	2	1	viio43/V		F	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
18	18	18	18a	52	52	1.0	1/4	1/4	3/4	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
18	18	18	18a	53	53	1.0	1/2	1/2	3/4	2	1	v6		F	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
19	19	19	19a	54	54	1.0	0	0	3/4	2	1	viio43/IV		F	I		viio43/IV		vii	o	43		IV			o7	0	0	-2, -5, 4, 1		4	-2
19	19	19	19a	55	55	1.0	1/4	1/4	3/4	2	1	IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
19	19	19	19a	56	56	1.0	1/2	1/2	3/4	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
20	20	20	20a	57	57	1.0	0	0	3/4	2	1	#viio43/iii		F	I		#viio43/iii		#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
20	20	20	20a	58	58	1.0	1/4	1/4	3/4	2	1	III6		F	I		III6		III		6					M	0	0	8, 5, 4		4	8
20	20	20	20a	59	59	1.0	1/2	1/2	3/4	2	1	iii		F	I		iii		iii							m	0	0	4, 1, 5		4	4
21	21	21	21a	60	60	1.0	0	0	3/4	2	1	#viio43/ii		F	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
21	21	21	21a	61	61	1.0	1/4	1/4	3/4	2	1	II6		F	I		II6		II		6					M	0	0	6, 3, 2		2	6
21	21	21	21a	62	62	1.0	1/2	1/2	3/4	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
22	22	22	22a	63	63	1.0	0	0	3/4	2	1	viio43		F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
22	22	22	22a	64	64	2.0	1/4	1/4	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	23	23a	66	66	9.0	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
26	26	26	26a	75	75	1.0	0	0	3/4	2	1	V(64)}		F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
26	26	26	26a	76	76	2.0	1/4	1/4	3/4	2	1	V|HC		F	I		V		V					HC		M	0	0	1, 5, 2		1	1
27	27	27	27a	78	78	3.0	0	0	3/4	2	1	V.I{		F	V		I		I						{	M	0	0	0, 4, 1		0	0
28	28	28	28a	81	81	2.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
28	28	28	28a	83	83	1.0	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
29	29	29	29a	84	84	2.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
29	29	29	29a	86	86	1.0	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	30	30	30a	87	87	2.0	0	0	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
30	30	30	30a	89	89	4.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
32	32	32	32a	93	93	2.0	0	0	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
32	32	32	32a	95	95	1.0	1/2	1/2	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
33	33	33	33a	96	96	2.0	0	0	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
33	33	33	33a	98	98	1.0	1/2	1/2	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
34	34	34	34a	99	99	2.0	0	0	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	34	34a	101	101	1.0	1/2	1/2	3/4	2	1	I}		F	V		I		I						}	M	0	0	0, 4, 1		0	0
35	35	35	35a	102	102	3.0	0	0	3/4	2	1	V65/IV{		F	V		V65/IV		V		65		IV		{	Mm7	0	0	4, 1, -2, 0		0	4
36	36	36	36a	105	105	3.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
37	37	37	37a	108	108	3.0	0	0	3/4	2	1	V65/V		F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
38	38	38	38a	111	111	3.0	0	0	3/4	2	1	iii6		F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
39	39	39	39a	114	114	3.0	0	0	3/4	2	1	V65/vi		F	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
40	40	40	40a	117	117	1.0	0	0	3/4	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3
40	40	40	40a	118	118	1.0	1/4	1/4	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
40	40	40	40a	119	119	1.0	1/2	1/2	3/4	2	1	I64		F	V		I64		I		64					M	0	0	1, 0, 4		0	1
41	41	41	41a	120	120	2.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	41	41	41a	122	122	1.0	1/2	1/2	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
42	42	42	42a	123	123	1.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
42	42	42	42a	124	124	1.0	1/4	1/4	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
42	42	42	42a	125	125	1.0	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	43	43a	126	126	3.0	0	0	3/4	2	1	I|PAC}{		F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
44	44	44	44a	129	129	3.0	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
45	45	45	45a	132	132	3.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
46	46	46	46a	135	135	3.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
47	47	47	47a	138	138	1.0	0	0	3/4	2	1	ii65		F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
47	47	47	47a	139	139	1.0	1/4	1/4	3/4	2	1	V(4)		F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
47	47	47	47a	140	140	1.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
48	48	48	48a	141	141	3.0	0	0	3/4	2	1	I|PAC}{		F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
49	49	49	49a	144	144	3.0	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
50	50	50	50a	147	147	3.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
51	51	51	51a	150	150	7.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
53	53	53	53a	157	157	1.0	1/4	1/4	3/4	2	1	V(4)		F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
53	53	53	53a	158	158	1.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
54	54	54	54a	159	159	2.0	0	0	3/4	2	1	I|PAC}		F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
54	54	54	54a	161	161	1.0	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	55	55a	162	162	2.0	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
55	55	55	55a	164	164	1.0	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	56	56a	165	165	3.0	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
1	1	57	1b	168	0	7.0	0	0	3/4	2	1	F.I[I{		F	I	I	I		I						{	M	0	0	0, 4, 1		0	0
3	3	59	3b	175	7	1.0	1/4	1/4	3/4	2	1	viio6		F	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
3	3	59	3b	176	8	1.0	1/2	1/2	3/4	2	1	V7/IV		F	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
4	4	60	4b	177	9	3.0	0	0	3/4	2	1	IV		F	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
5	5	61	5b	180	12	3.0	0	0	3/4	2	1	V43		F	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
6	6	62	6b	183	15	3.0	0	0	3/4	2	1	I]		F	I	I	I		I							M	0	0	0, 4, 1		0	0
7	7	63	7b	186	18	3.0	0	0	3/4	2	1	V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	8	64	8b	189	21	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
8	8	64	8b	190	22	1.0	1/4	1/4	3/4	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	8	64	8b	191	23	1.0	1/2	1/2	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
9	9	65	9b	192	24	1.0	0	0	3/4	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
9	9	65	9b	193	25	1.0	1/4	1/4	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
9	9	65	9b	194	26	1.0	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
10	10	66	10b	195	27	3.0	0	0	3/4	2	1	V65|EC		F	I		V65		V		65			EC		Mm7	0	0	5, 2, -1, 1		1	5
11	11	67	11b	198	30	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
11	11	67	11b	199	31	1.0	1/4	1/4	3/4	2	1	viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
11	11	67	11b	200	32	1.0	1/2	1/2	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	12	68	12b	201	33	1.0	0	0	3/4	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
12	12	68	12b	202	34	1.0	1/4	1/4	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
12	12	68	12b	203	35	1.0	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
13	13	69	13b	204	36	2.0	0	0	3/4	2	1	I|PAC}{		F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
13	13	69	13b	206	38	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	70	14b	207	39	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
14	14	70	14b	208	40	1.0	1/4	1/4	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
14	14	70	14b	209	41	1.0	1/2	1/2	3/4	2	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
15	15	71	15b	210	42	2.0	0	0	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	71	15b	212	44	1.0	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
16	16	72	16b	213	45	1.0	0	0	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
16	16	72	16b	214	46	1.0	1/4	1/4	3/4	2	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
16	16	72	16b	215	47	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	73	17b	216	48	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
17	17	73	17b	217	49	1.0	1/4	1/4	3/4	2	1	vi6		F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
17	17	73	17b	218	50	1.0	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
18	18	74	18b	219	51	1.0	0	0	3/4	2	1	viio43/V		F	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
18	18	74	18b	220	52	1.0	1/4	1/4	3/4	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
18	18	74	18b	221	53	1.0	1/2	1/2	3/4	2	1	v6		F	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
19	19	75	19b	222	54	1.0	0	0	3/4	2	1	viio43/IV		F	I		viio43/IV		vii	o	43		IV			o7	0	0	-2, -5, 4, 1		4	-2
19	19	75	19b	223	55	1.0	1/4	1/4	3/4	2	1	IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
19	19	75	19b	224	56	1.0	1/2	1/2	3/4	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
20	20	76	20b	225	57	1.0	0	0	3/4	2	1	#viio43/iii		F	I		#viio43/iii		#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
20	20	76	20b	226	58	1.0	1/4	1/4	3/4	2	1	III6		F	I		III6		III		6					M	0	0	8, 5, 4		4	8
20	20	76	20b	227	59	1.0	1/2	1/2	3/4	2	1	iii		F	I		iii		iii							m	0	0	4, 1, 5		4	4
21	21	77	21b	228	60	1.0	0	0	3/4	2	1	#viio43/ii		F	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
21	21	77	21b	229	61	1.0	1/4	1/4	3/4	2	1	II6		F	I		II6		II		6					M	0	0	6, 3, 2		2	6
21	21	77	21b	230	62	1.0	1/2	1/2	3/4	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
22	22	78	22b	231	63	1.0	0	0	3/4	2	1	viio43		F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
22	22	78	22b	232	64	2.0	1/4	1/4	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	79	23b	234	66	9.0	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
26	26	82	26b	243	75	1.0	0	0	3/4	2	1	V(64)}		F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
26	26	82	26b	244	76	2.0	1/4	1/4	3/4	2	1	V|HC		F	I		V		V					HC		M	0	0	1, 5, 2		1	1
27	27	83	27b	246	78	3.0	0	0	3/4	2	1	V.I{		F	V		I		I						{	M	0	0	0, 4, 1		0	0
28	28	84	28b	249	81	2.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
28	28	84	28b	251	83	1.0	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
29	29	85	29b	252	84	2.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
29	29	85	29b	254	86	1.0	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	30	86	30b	255	87	2.0	0	0	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
30	30	86	30b	257	89	4.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
32	32	88	32b	261	93	2.0	0	0	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
32	32	88	32b	263	95	1.0	1/2	1/2	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
33	33	89	33b	264	96	2.0	0	0	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
33	33	89	33b	266	98	1.0	1/2	1/2	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
34	34	90	34b	267	99	2.0	0	0	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	90	34b	269	101	1.0	1/2	1/2	3/4	2	1	I}		F	V		I		I						}	M	0	0	0, 4, 1		0	0
35	35	91	35b	270	102	3.0	0	0	3/4	2	1	V65/IV{		F	V		V65/IV		V		65		IV		{	Mm7	0	0	4, 1, -2, 0		0	4
36	36	92	36b	273	105	3.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
37	37	93	37b	276	108	3.0	0	0	3/4	2	1	V65/V		F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
38	38	94	38b	279	111	3.0	0	0	3/4	2	1	iii6		F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
39	39	95	39b	282	114	3.0	0	0	3/4	2	1	V65/vi		F	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
40	40	96	40b	285	117	1.0	0	0	3/4	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3
40	40	96	40b	286	118	1.0	1/4	1/4	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
40	40	96	40b	287	119	1.0	1/2	1/2	3/4	2	1	I64		F	V		I64		I		64					M	0	0	1, 0, 4		0	1
41	41	97	41b	288	120	2.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	41	97	41b	290	122	1.0	1/2	1/2	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
42	42	98	42b	291	123	1.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
42	42	98	42b	292	124	1.0	1/4	1/4	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
42	42	98	42b	293	125	1.0	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	99	43b	294	126	3.0	0	0	3/4	2	1	I|PAC}{		F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
44	44	100	44b	297	129	3.0	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
45	45	101	45b	300	132	3.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
46	46	102	46b	303	135	3.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
47	47	103	47b	306	138	1.0	0	0	3/4	2	1	ii65		F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
47	47	103	47b	307	139	1.0	1/4	1/4	3/4	2	1	V(4)		F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
47	47	103	47b	308	140	1.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
48	48	104	48b	309	141	3.0	0	0	3/4	2	1	I|PAC}{		F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
49	49	105	49b	312	144	3.0	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
50	50	106	50b	315	147	3.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
51	51	107	51b	318	150	7.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
53	53	109	53b	325	157	1.0	1/4	1/4	3/4	2	1	V(4)		F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
53	53	109	53b	326	158	1.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
54	54	110	54b	327	159	2.0	0	0	3/4	2	1	I|PAC}		F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
54	54	110	54b	329	161	1.0	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	111	55b	330	162	2.0	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
55	55	111	55b	332	164	1.0	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	112	56b	333	165	6.0	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
57	57	113	57a	336	168	0.0	0	0	3/4	2	1	{		F	V										{		0	0				
58	58	114	58a	339	171	3.0	0	0	3/4	2	1	#viio64/ii		F	V		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
59	59	115	59a	342	174	3.0	0	0	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	116	60a	345	177	3.0	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
61	61	117	61a	348	180	2.0	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
61	61	117	61a	350	182	1.0	1/2	1/2	3/4	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3
62	62	118	62a	351	183	1.0	0	0	3/4	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
62	62	118	62a	352	184	1.0	1/4	1/4	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
62	62	118	62a	353	185	1.0	1/2	1/2	3/4	2	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	63	119	63a	354	186	2.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
63	63	119	63a	356	188	1.0	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
64	64	120	64a	357	189	1.0	0	0	3/4	2	1	#viio7/ii		F	V		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
64	64	120	64a	358	190	3.0	1/4	1/4	3/4	2	1	V65/ii		F	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
65	65	121	65a	361	193	1.0	1/4	1/4	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
65	65	121	65a	362	194	1.0	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
66	66	122	66a	363	195	1.0	0	0	3/4	2	1	#viio7/ii}		F	V		#viio7/ii		#vii	o	7		ii		}	o7	0	0	7, 4, 1, -2		7	7
